Time,Pass/Fail,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
2008-07-19 11:55,-1,0.5537621696801107,0.5364931292708613,0.3630985602123857,0.40014164305949,0.5979275173611112,0.6972619047619046,0.4555706186837565,0.5701655338741505,0.1595356278459201,0.2332825618024165,0.0482856563197415,0.2394506799050226,0.0,0.925483675937122,0.3021628445671105,0.5465410034961122,0.3809836392657622,0.3838189676108889,0.2787333220501531,0.6141539456019095,0.574868564968428,0.6111605478771223,0.295122261439154,0.553892534515084,0.2818085046215497,0.3436057488209131,0.4148115220483639,0.2590677487123987,0.4263228747409915,0.4986956106519411,0.4728496019383854,0.2148246782068352,0.6000026424268048,0.4018858445096782,0.4662751591243887,0.5349794238683128,0.2131709173962695,0.274160511256208,0.3941193363805462,0.5676807144850684,0.8643575418994414,0.100577898337068,0.0241098044354178,0.2962962962962962,0.6240886998784934,0.502019929975761,0.2689847836424157,0.584593110756762,0.214226289517471,0.3322012966965113,0.6739518401659321,0.4401101670506914,0.935631318887399,0.3825124495320454,0.6183731983758924,0.5883144431378752,0.2526599481147909,0.1817631110589848,0.2223201044660552,0.3891416135050511,0.2699936431291214,0.5268706371131886,0.8141109554307217,0.0206874023208217,0.5693462542679254,0.5075047533832904,0.2932477964791011,0.5055178319250052,0.3448896941851498,0.6910449784021657,0.8027070789552031,0.8673056045383519,0.9737719066912804,0.5202004243217624,0.2937489533743211,0.2094773071014302,0.5430140298859397,0.3894195172515918,0.3162399511381832,0.5254559118437011,0.0,0.2452147478310102,0.5762314555725674,0.5722754050073638,0.3896836674162264,0.1038714952895876,0.0656604514109973,0.4882335581326716,0.2903309695840427,0.4693565516046668,0.329912202688292,0.2234823084410848,0.6308169934640523,0.2207172541172849,0.5620898819790312,0.2728588765603328,0.4407650539428986,0.5981117556528945,0.4003768045811389,0.157453538151599,0.550708778167653,0.7647824213340473,0.613666815587342,0.5535397103899861,0.8152887110315434,0.2821740316475167,0.8435430790729402,0.0,0.053241914486607,0.0,0.0518141360249323,0.9348416568873468,0.0,0.0,0.6011152626272224,0.0,0.3624869423080046,1.0000000000000002,0.3870003001609955,0.0725121834068205,0.2104142301045612,0.6110963661099245,0.375,0.4427261992852307,0.5903501929550927,0.4968821768335856,0.3255472923431445,0.457964973395599
2008-07-19 12:32,-1,0.7341515994436723,0.5623797546023153,0.5414693149507128,0.554336240989538,0.5881618923611112,0.3998809523809523,0.5899063347300961,0.3604527515895637,0.9509920553527234,0.4682846235192803,0.3882464326773522,0.4028437297647258,0.6156757416676841,0.3988814993954051,0.287823241954257,0.7307773662617141,0.4820889864325618,0.4136497361623199,0.4292876082480039,0.3969883811512771,0.4584290756348861,0.5414845525840708,0.3495596044389337,0.8612259246633709,0.5279989577273625,0.328112377322125,0.2682965860597432,0.9734846132227376,0.2927790104291183,0.4208613296364611,0.5242082035306321,0.1930758988015977,0.5875039636402072,0.3246224364001513,0.3617672634575757,0.3292181069958848,0.2352493338408831,0.4842427794724414,0.2469972678258146,0.3170527490929389,0.0527374301675977,0.0280221724259936,0.2146951878664788,0.345679012345679,0.4442588092345076,0.3754376514947483,0.260544460294817,0.7599511429417223,0.1193843594009984,0.2309354739117011,0.9446612650843038,0.5263176843317974,0.9581068157465272,0.5788408769644392,0.4485538899686339,0.5150648276440396,0.199311915044673,0.1750517245894769,0.3173566544614619,0.2950105993692634,0.4213513808536185,0.294833565827423,0.0543421926721869,0.1998749855468248,0.4453052821851778,0.3595302538865897,0.2830528134838909,0.6853053531420442,0.2481894315650968,0.9186348361657444,0.9861528609704556,0.9223202575414332,0.6816107661448219,0.2904708165936892,0.1647807468720844,0.2430992390048708,0.4049176092251578,0.6100621945801866,0.5701068026873999,0.0,0.3694585049304517,0.3108511164472171,0.4741037959980992,0.5036156111929309,0.327755321643881,0.0334475379836931,0.2677087820500344,0.4194116839790089,0.6122655799675598,0.2527547846259292,0.3470586003852459,0.1862176608979784,0.449466230936819,0.3236925200908578,0.4096664793317958,0.2635315533980582,0.6514265323081025,0.381511187403812,0.595210044079481,0.1799204230672374,0.5840160299085525,0.737886546025716,0.0,0.4686374982902719,0.0,0.5686122864453814,0.1307015140004748,0.9199429198052854,0.1949207764145951,0.0,0.8019391825165767,0.9878319823997432,0.0,0.0,1.0,0.0,0.2851529306061476,0.8926801313279686,0.5825415450105057,0.1538536264186989,0.1639813570268996,0.4679754041006776,0.375,0.1369309003888722,0.670159701124895,0.3027756712754142,0.90700743689117,0.945003741126314
2008-07-19 13:17,1,0.2802712100139093,0.6778609658185242,0.2829448521370548,0.5095223403360167,0.58544921875,0.4927380952380953,0.454769534138526,0.3362256084192063,0.9854143021883106,0.3959758652899445,0.3548161673542083,0.5361266997625656,0.0,1.0,0.6558275486877001,0.540805941795309,1.0,0.7594288852582078,0.4757545626357506,0.4134926159813037,0.3197697129569204,0.4191623604908675,0.5612213424910166,0.4047053434463956,0.6412228928317507,0.349774795753317,0.3749110953058316,0.0193514790528972,0.7516068984806248,0.3640362695787309,0.4837097611630323,0.2687527740790057,0.562506606067012,0.3345348872381244,0.6902682978157371,0.2551440329218107,0.2942519984773506,0.2510535625751043,0.3439562822908926,0.3137036003349149,0.7043575418994413,0.0716122184219837,0.1375831231368952,0.3209876543209876,0.4315006075334144,0.5461890654457313,0.4163694721825963,0.5323230237643318,0.4816971713810316,0.3142945353504168,0.5442552302635196,0.2506840437788019,0.4158689635403614,0.6240564686752219,0.5025496949987491,0.3050853918151167,0.3322691038487071,0.2924417763880808,0.2104495583815637,0.3438503179810779,0.2746938749301706,0.3168429013132915,0.6737423037462643,0.1179129015977922,0.4598664390439849,0.513463818364836,0.3568480773934933,0.4413913090842969,0.3339319129201516,0.5268249851438871,0.368724673856883,0.3517865995619787,0.7538059504687014,0.2420259107118674,0.3700748785914213,0.2891924400671676,0.7213965167352733,0.4491892492225677,0.2533881378035293,0.0,0.0,0.2208923940765093,0.6181722189958291,0.6419219440353461,0.3777642887690206,0.0738976752469719,0.1468272120377338,0.6922653725220153,0.6182388503867343,0.1351520309710851,0.3323568709931674,0.4508487324332182,0.3998583877995644,0.619222858102341,0.6022363907676205,0.4128727461858529,0.4892800830769755,0.1282555937019059,0.0274480598511468,0.6849821203727021,0.4478140948909335,0.3201756719037916,0.4345222472980403,0.2882104225783141,0.0,0.301512377071605,0.747295298577446,0.0830223855504437,0.1922352124561887,0.3291138849175146,0.1211476061612651,0.3777909157205728,0.0,0.0,1.0,0.2442748,0.5738348208728223,0.4459730700500525,0.6305127295549431,0.1024539513095475,0.2273116064726726,0.4475592486112375,0.375,0.2206086559503755,0.6707139338205153,0.2247516224061568,0.552215355609092,0.3760879279289093
2008-07-19 14:43,-1,0.4363490959666194,0.2894565790062401,0.6128704115726045,0.5157981095559981,0.5765516493055558,0.4417857142857144,0.339413359625339,0.3589618504713879,0.9372268030429414,0.1603510809286978,0.3894411758075797,0.1129127994819718,0.5497497253082657,0.0,0.6148559556891744,0.5990026500215508,1.0,0.6744764643543135,0.491395870356266,0.5070483814827706,0.294282346345095,0.3895867898464394,0.5595487932843639,0.5034834668484747,0.6277076869627045,0.2195584671243894,0.5485953058321478,0.2765045176677381,0.1912827758187907,0.3214824866366501,0.5232346832814123,0.3242343541944074,0.687493393932988,0.0,0.6143968361743437,0.5679012345679013,0.3977921583555386,0.3077736741708051,0.1825574172000675,0.479486463857103,0.3173184357541899,0.3239061210048354,0.1968093818586824,0.2222222222222221,0.3367253948967191,0.6194451925666578,0.4080480266286259,0.4573060456878173,0.3498336106489186,0.3655449212719975,0.7299172172689397,0.811095910138249,0.4068030006629383,0.4517124458364515,0.3645005484249619,0.6994067074646607,0.2943472147895368,0.4264076091226575,0.2867714608186675,0.1778204843932938,0.6253876728073609,0.523554828173464,0.3210691807349171,0.1799713194912239,0.4034896565575417,0.5735734257912984,0.3689368652794547,0.4326473658029793,0.3735352326101844,0.6250085429888992,0.4098121108218776,0.4096675305767698,0.9064515355661577,0.5233602672324291,0.3267744790794479,0.4052829020233657,0.376471532601361,0.3387568488079372,0.4545387015302332,0.317953680317337,0.0,0.5712886269305595,0.4987698643155059,0.5030412371134021,0.5802557700001378,0.2995979277869755,0.242889119892904,0.2514449217331531,0.5780131100953095,0.2059366267728159,0.2603993239227652,0.2175279346931971,0.31020697167756,0.5666764613971018,0.6822270886223132,0.4052791262135922,0.3955177726389269,0.1282555937019059,0.0311977337251695,0.9304336439184084,0.5039635928358409,0.8470957534999004,0.2251489498590923,0.1908311478961193,0.5038906912354374,0.1402434674092025,0.1047192916475194,0.080426832712708,0.0,0.4430287638298902,0.3106796116504854,0.4189143760765315,0.0,0.7121875493190433,1.0,0.0,0.4610380120915582,0.3985685289027865,0.4545747264441838,0.1230267738122864,0.2277829175903782,0.3340305759768667,0.375,0.6992811373333123,0.3657970003010717,0.1917344441289682,0.2393491847351698,0.3351613450080984
2008-07-19 15:22,-1,0.5574061196105706,0.4948025556033641,0.4680620187195017,0.5831767312708609,0.5730794270833335,0.4294047619047618,0.469435543505053,0.5145636921727692,0.9299886505038903,0.1547409670153348,0.7087306417799404,0.9999999999999964,0.5248443413502626,0.2283857315598549,0.3210487805802717,0.4212237192892827,0.0,0.4984752058817037,1.0,0.855883181675037,1.0000000000000002,1.0,1.0,0.4507041503323679,1.0,0.1802657222030162,0.5163051209103839,0.5726403939586389,0.5990021195598301,0.7138341043619083,0.4631576670128066,0.3277851753217931,0.4624907515061833,0.1776413590297672,0.379516134796126,0.5020576131687243,0.3955081842405786,0.3287819009924285,0.3330151102531005,0.3901758303097963,0.2529608938547486,0.1648307583441443,0.0945392603269237,0.765432098765432,0.2771871202916159,0.4136816590358201,0.768319067998098,0.6521173464945558,0.608153078202995,0.3408459401049706,0.6372547941791906,0.557999711981567,0.683493891055026,0.3344882064358768,0.4453980410645216,0.708135521508522,0.4886207521532148,0.5254387053651238,0.3229736735042063,0.313416499425897,0.7131253330936127,0.4021121759648079,0.2616757694644188,0.0820932249348624,0.2933470576420969,0.3450531260485403,0.7418112665609292,0.6690606508934986,0.3497861830575013,0.6949695406246632,0.6998943486217959,0.7994687894172058,0.4071507915577825,0.4774974044147518,0.419403842013349,0.398642356107611,0.2098688319800124,0.4972974974085592,0.1704138397794616,0.0,0.8671730410892844,0.4974467126337695,0.3932632912729,0.5976509572901325,0.4265178583746051,0.1726295179930689,0.0,0.5541115446787166,0.2154237992466386,0.2339853429640955,0.8514358211345787,0.1853428815525348,0.2764596949891069,0.1684227219089463,0.2964593709424235,0.7002167128987516,0.4598703526060289,0.4769296791760388,0.0576827443280578,0.359905313523042,0.3760156414857917,1.0,0.1715492136137845,0.5258076717451228,0.7611706035856499,0.3803658227091341,0.0,0.6583335425496718,0.7500392473884697,0.0,0.4309294481281501,0.652487794682538,0.2931396,0.0,1.0,0.0,0.484766477048231,0.6041613538562298,0.3388217316560701,0.4420242534796241,0.210571333810463,0.4606181640679375,0.375,0.1865717839318608,0.4648267509647752,0.306106141362881,1.0,0.3351613450080984
2008-07-19 17:53,-1,0.3182127955493747,0.4948025556033641,0.4680620187195017,0.4496395815218915,0.3205837673611111,0.7327380952380951,0.4894010352477199,0.5212946722210042,0.1598091096798894,0.1291868981399662,0.5050382092378456,0.233946686811997,0.0,0.474758162031439,0.5317541977382092,0.4036274165482663,1.0,0.6408813172013339,0.8968202589489715,0.2608439825634396,0.1142990744400223,0.2030227892324897,0.8472590543419489,0.3460190472132272,0.8337201457565779,0.2208284596548989,0.2493065433854902,0.5891222340057167,0.0218954427447144,0.4963515881335429,0.5216121495327091,0.1930758988015977,0.5875039636402072,0.3246224364001513,0.3617672634575757,0.5349794238683128,0.3810430148458317,0.3287819009924285,0.3330151102531005,1.0,0.8134078212290503,0.0304752918976294,0.075801749271137,0.2222222222222221,0.5481470230862697,0.6038244007541074,0.7164883499762243,0.7556724188970344,0.6917637271214643,0.4081506637851189,0.7812359142929389,0.3322832661290323,0.5540722624540172,0.3509890333250182,0.4485538899686339,0.6304833819008612,0.453278109224907,0.3362126783032285,0.3229736735042063,0.313416499425897,0.263572561433699,1.0,0.7860927774615174,0.0624739350431141,0.4328328981723238,0.507307907392909,0.6723480813389202,0.7386917888156667,0.4225432622048221,0.728332953001398,0.4502115564814776,0.8150207401178515,0.6816107661448219,0.4854240960592244,0.5032774335542213,0.3972418392501994,0.2098688319800124,0.4972974974085592,0.2050958252859902,0.348012040235521,0.8663007908528977,0.3115988199080245,0.3044823398975766,0.620419734904271,0.4009960406693614,0.0325791084984237,0.8001804140538716,0.3535968501374178,0.2171932599632703,0.2222205484714052,0.2644456714618693,0.4913314883850617,0.528050108932462,0.3754180251024949,0.6030038177554696,0.6971480582524271,0.699111593588398,0.4601485734580324,0.030012551052386,0.754784185343742,0.4956722608258838,1.0,0.3255377278774001,0.1349430153151281,0.0,1.0,0.0,0.087797785833603,0.7252229682734738,0.3602070408232432,1.0000000000000002,0.6019066887206933,0.0,0.0,0.638893930144693,0.6222222000000001,0.3876659612355689,0.6954435141994366,0.3532294594373345,0.5908911831531682,0.1639813570268996,0.4679754041006776,0.375,0.2946083725616764,0.6149211757944073,0.4405564999874208,0.7346391536608359,0.199743238682951
2008-07-19 19:44,-1,0.5519262865090404,0.5623797546023153,0.5414693149507128,0.4758154993969652,0.2789171006944446,0.4832142857142858,0.4873675129405965,0.5551907476430608,0.1599914309025354,0.040670520814924,0.8952458240346282,0.9999999999999964,0.4305945549993892,0.7631499395405079,0.2859761992319161,0.7563596526236811,0.534108140462889,0.3985453050140197,0.4427258751516172,0.473082724213946,0.3985204367687202,0.491977539669198,0.3499030175840243,0.7540214334412827,0.485910130243683,0.3384147215241344,0.8402382645803699,0.232059176090444,0.7118766457920298,0.7572281126673164,0.5577405676704732,0.2006213936972925,0.4874881090793785,0.23877748407007,0.285252554130087,0.2551440329218107,0.3932242101256186,0.4842427794724414,0.2469972678258146,1.0,0.5747486033519553,0.0416086802688996,0.037016411701117,0.5432098765432097,0.4612697448359659,0.4115270670616753,0.2482287208749406,0.4098619613969536,0.3702163061564061,0.2117937635072553,0.7988112121312066,0.1570060483870967,0.5134187562088816,0.5020464351377071,0.2883175861604479,0.3241896782726857,0.457866057228163,0.3822074244285813,0.3173566544614619,0.2950105993692634,0.4826855532082932,1.0,0.5652136612428678,0.0332579916153259,0.2974844346254268,0.373309473213287,0.2770557646631789,0.3793602567111526,0.1916964608307853,0.7873102732482238,0.5120709963872021,0.5143831619109774,0.5977400046350683,0.2256127838216042,0.5401665031937035,0.4103133299193749,0.4049176092251578,0.6100621945801866,0.3206556727578864,0.3263756409384019,0.4681930061171667,0.546558434924709,0.6720658888126285,0.5036156111929309,0.7351663056823983,0.0443872277427758,0.1304756474359118,0.4181146245875338,0.2421480180699473,0.6417461907523595,0.636861383092168,0.3303752640660768,0.4669825708061,0.3560617720999436,0.4525958799248074,0.2518463938973647,0.3155381409321501,0.381511187403812,0.2087581402216279,0.1248813900780659,0.5997620910589936,0.7161116453760908,0.2663087901053968,0.9667832059102256,0.1824028268638589,0.300044778619021,0.5866621523693408,0.0,0.3566782614379321,0.4005998725703271,0.5339164561183005,0.4742097161416185,0.0,0.7239400552643491,1.0,0.7483871000000001,0.8093658156389205,0.3917066519366546,0.5035064261740388,0.0745198145639608,0.1015937298165377,0.3192418553459704,0.375,0.5569104334272714,1.0,0.1812590374941447,0.4619950420725535,0.199743238682951
2008-07-19 19:45,-1,0.631509040333798,0.3361092802394569,0.6884158942295371,0.8020292822483382,0.6081271701388888,0.3498809523809525,0.5107838304165639,0.439667836000877,0.950718573518754,0.4053279251835202,0.1591037172290974,0.0,0.6078622878769382,0.3680471584038694,0.4827029301710208,0.3649865902523901,1.0,0.6380469940167348,0.9213893825279964,0.1769595412129349,0.0759071774556749,0.0912291056066775,0.877107380202867,0.3261675472984491,0.8417088827483692,0.1018306969195966,0.0592994310099568,0.5638150652068941,0.650881981190544,0.6319569673693048,0.6051401869158877,0.1329338659565024,0.8000079272804144,0.1688591459622408,0.5701874550818551,0.2716049382716049,0.6924248191853826,0.4695370206973049,0.2809345694029253,0.1300586101032654,0.3092737430167598,0.1348272201910602,0.0528712287483211,0.2716049382716048,0.1969927095990278,0.5882036089415568,0.7570732287208749,0.0532153864906751,0.3111480865224626,0.2914479777709169,0.5003829480033569,1.0,0.5964733582038021,0.3725528238957104,0.3086574172070737,0.5279026641941379,0.6895166782312698,0.6676690856049072,0.4868580784020369,0.3277560125469416,0.9999999999999998,0.1341914115130266,0.3099742406041923,0.0478395835692927,0.2754719823257684,0.5091511016664801,0.7303300744107507,0.0344310789670355,0.3212269263747108,0.4654915375179112,0.5142490340842345,0.5420465883918093,0.7046262776405905,0.2582584751500925,0.5403937704839598,0.6422560706927555,0.5600917097496795,0.4138345920331704,0.3816751679624952,0.3996353505797966,0.0,0.9486701574155691,0.5427802122380022,0.6542930780559647,0.3561190282395464,0.1474076306148581,0.1467244360578471,0.5889475480355257,0.765522326036542,0.2242692194714127,0.2809513974651317,0.1467351063755895,0.1823202614379087,0.2849986707151553,0.5870118796147358,0.7381328016643549,0.0199553140496116,0.4601485734580324,0.0208164328371914,0.7732460337446486,0.5434856087499695,1.0,0.3748357411621916,0.1692656669843283,0.7978276419435976,0.0,0.0,0.1448510813047568,0.0,0.5799109781422888,0.5129599466468303,0.5608916015625103,0.0,0.0,0.7354301187833471,0.0,0.2880540385479306,0.5217887178020162,0.3715447376320027,0.5437010572444722,0.098189816188664,0.2888254956949753,0.375,0.4514092290253004,0.0,0.5512862443199312,0.2593764184211445,0.4313290563987558
2008-07-19 20:24,-1,0.3778233657858134,0.3361092802394569,0.6884158942295371,0.7316635346254172,1.0,0.0,0.7256593542026127,0.5589180004385004,0.0170515923479781,0.1528727990821843,0.5059624444895299,0.2140351823872173,0.0,0.5331015719467957,0.4913891869145068,0.430111668076818,1.0,0.5886215861170605,0.8721524075484473,0.3123580793264051,0.1747959540069301,0.2607267630957689,0.7989983783268126,0.3378856314982101,0.774720646693817,0.256908607110167,0.5635668563300142,0.4192221366495507,0.3977588770305438,0.4984781563823497,0.548113534094842,0.1329338659565024,0.8000079272804144,0.1688591459622408,0.5701874550818551,0.2716049382716049,0.3715264560334983,0.4695370206973049,0.2809345694029253,1.0,1.0,0.3737233164288241,0.0621089527303698,0.3950617283950616,0.1095078979343862,0.4460005386479936,0.6317047075606277,0.7465278900666436,0.4646422628951747,0.3142945353504168,0.6255867899429428,0.3336873559907836,0.3690292964138597,0.3890721287544925,0.3086574172070737,0.5279026641941379,0.4657850399434604,0.424618741096937,0.4868580784020369,0.3277560125469416,0.4664016900287022,1.0,1.0,0.0553306906406029,0.1902741514360313,0.3712873280393691,0.5983792186476656,0.619560768243049,0.3269215213628201,0.6683061482877533,0.2461373318548996,0.2234363331722653,0.7046262776405905,0.2582584751500925,0.4030764814238894,0.3579702032893091,0.5600917097496795,0.4138345920331704,0.3301391571336601,0.4967361675385964,0.6248842348404842,0.2726950491435097,0.5042605987012301,0.6542930780559647,0.433332873480762,0.5294200681878697,0.2039815106414176,1.0,1.0,1.0,0.4492963148732775,0.1934786469894234,0.0942374727668847,0.2589260311285861,0.4414178019805815,0.6158200416088765,0.594916547133253,0.4601485734580324,0.0242387521908615,0.6511447997985393,0.4996461244558813,1.0,0.4773127439243116,0.2016195854674372,0.0848240442959058,1.0,0.6171561707753075,0.0966053827179533,0.3649775553057356,0.2048066435765476,0.5129599466468303,0.3603970174775749,0.0,0.6871049285067147,1.0,0.3952941,0.4399292043061969,0.2083970478496408,0.3904494228722679,0.4093408817386517,0.098189816188664,0.2888254956949753,0.375,0.0841211014374104,0.6814769959219475,0.4651732263749271,0.6279389686114313,0.5067711322574957
2008-07-19 21:35,-1,0.5125382475660647,0.3361092802394569,0.6884158942295371,0.7137197430791238,0.6246202256944446,0.655357142857143,0.4881685974858269,0.5809307169480378,0.1687428495895492,0.390365751376581,0.1591037172290974,0.0,0.6078622878769382,0.3680471584038694,0.5441042108176362,0.3833451732890598,1.0,0.6668235157750644,0.8898726411102649,0.2310219945966552,0.1135499866726715,0.1951291487293431,0.8394972813125996,0.4761270666439401,0.8970725470234644,0.1772412054360697,0.5141358463726884,0.1239740336973458,0.6555956374494007,0.6690524239649842,0.4589607130494979,0.1329338659565024,0.8000079272804144,0.1688591459622408,0.5701874550818551,0.5349794238683128,0.7335363532546633,0.4695370206973049,0.2809345694029253,0.481161038236115,0.7883798882681564,0.0398160160396273,0.0121859337635535,0.4197530864197529,0.2565309842041311,0.6027471047670347,0.733678078934855,0.3626865411740122,0.0178868552412647,0.3815992590305649,0.7659546399006171,0.5867655529953918,0.6172012655582811,0.3977382965159788,0.3086574172070737,0.5883144431378752,0.631845592706471,0.7422891361851223,0.4868580784020369,0.3277560125469416,0.7422513596640488,0.4461467235060455,0.8026804119602532,0.0100112299513416,0.3110614581241212,0.5207292249189127,0.7058210827829464,0.3219366761000218,0.4258651092812191,0.8102830943806245,0.5612329566226242,0.5607048502381505,0.7046262776405905,0.5202004243217624,0.5517092892514535,0.7614048041539139,0.5600917097496795,0.4138345920331704,0.2113438650357385,0.3977642707612007,0.9805504518808952,0.687482544422882,0.6300406525526635,0.6542930780559647,0.3138769710430836,0.0425100961330556,0.028524823330335,0.4101088048229234,0.3136342310218635,0.1069225496915695,0.4337515964105524,0.2510402392545324,0.236764705882353,0.4027593154882674,0.6033603999922479,0.7147104715672676,0.2847070403927713,0.4601485734580324,0.0280439273022438,0.9156706119365398,0.8282741891208013,1.0,0.7910421462187573,0.1975075974594853,1.0,1.0,0.4978563591011466,0.1337349689268905,0.1152960957319492,0.0,0.6933090508009389,0.5803695997627328,0.0,0.0,0.7994346770597347,0.0,0.5085815422419719,0.4885069206903657,0.4029906950091413,0.0641362598695039,0.098189816188664,0.2888254956949753,0.375,0.1730648487806413,0.5609279634343309,0.1359071397851008,0.522663314828393,0.4095354353992475
