Time,Pass/Fail,F0,F2,F3,F4,F12,F14,F15,F18,F21,F22,F27,F28,F32,F33,F34,F35,F36,F43,F45,F46,F48,F50,F51,F55,F60,F62,F63,F64,F65,F66,F68,F70,F88,F90,F115,F117,F133,F134,F135,F136,F137,F140,F142,F150,F151,F160,F166,F180,F182,F183,F185,F187,F188,F200,F201,F208,F209,F218,F223,F225,F250,F252,F268,F269,F270,F271,F272,F275,F277,F286,F295,F316,F318,F319,F321,F323,F324,F337,F344,F361,F363,F388,F390,F406,F408,F409,F410,F412,F413,F415,F416,F418,F419,F423,F424,F429,F433,F434,F435,F436,F437,F438,F439,F440,F453,F454,F456,F457,F460,F468,F470,F472,F473,F474,F478,F480,F482,F486,F487,F488,F489,F490,F491,F495,F497,F499,F500,F511,F520,F521,F522,F524,F525,F527,F539,F541,F561,F585
2008-07-19 11:55,-1,0.46923064376702417,0.4990964495435506,0.3798413622113582,0.0006093252165384888,0.22618511613532277,0.3281921984582391,0.16566828457399452,0.5001884951195921,0.24188584219362053,0.7976752136752138,0.3981041416409881,0.2612594594594597,0.009553586162909689,0.1212925848520846,0.07872145567263367,0.019008261760830703,0.9212785443273654,0.2884190048287927,0.3190098299618185,0.26123769157556787,0.411986318743375,0.28039854778281637,0.8152710513336497,0.24444444444444358,0.5332835556712965,0.13202655439123334,0.08295222560663007,0.3264317322112878,0.2217408653525009,0.4439660225580342,0.6847024102311849,0.18741554203991484,0.25147741029145454,0.38056426884503836,0.5376679603812182,0.021719584934166924,0.5000887937370813,0.19086302006637856,0.06944444444444445,0.28956488255679635,0.1774960380348653,3.6294128457112e-05,0.04958189867191343,0.13984080835041224,0.015459906013349697,0.2359111978531349,0.06629834254143646,0.2941176470588235,0.17981863785452443,0.17221379889008287,0.01421212918750235,0.016472771867024623,0.31719550581210143,0.03437723145975722,0.042519560578518925,0.5506617162704355,0.0,0.3147602188606372,0.08231731070158552,0.6517066433627657,0.18106469183625828,0.000812051931782146,1.0,0.36305811641359365,0.10794879524181539,0.19271814957332076,0.1385951553428152,3.597807383955034e-05,0.06412016678582952,0.013830657221623547,0.19867469235907084,0.33777018898676703,0.19022577572676175,0.20210353435102052,0.012908055884828261,0.017557977906211136,0.31787731220773147,0.041103356084268426,0.5208536689710327,0.08292170890283154,0.5867859236516482,0.1614014630420718,0.0008596565100255998,0.9614856547675408,0.06930111949812615,0.29374895337432116,0.16818762478103558,0.1937175713430453,0.02791434573144178,0.04692549478658602,0.2858299301780411,0.5254559118437011,0.0,0.07643162231253017,0.019399324013114654,0.015200231175675757,0.04921070631859752,0.025125750000000002,0.00676825,0.0077895,0.07752834808516708,0.05226024641007669,0.04374034303257325,0.006564311795423751,0.07044794783618417,0.1824593806380832,0.013521223658954702,0.016029114783929082,0.1554531268449718,0.31167603615244677,0.022640210794162834,0.10866825648110498,0.06898585431301929,0.03292400384656583,0.0,0.5015631004142461,0.613666815587342,0.8435430790729402,0.0,0.05324191448660706,0.0,0.2670872537486127,0.01653839855903063,0.0779272398381429,0.5802263979433862,0.0,0.0,0.0,0.015026331754983649,0.0,0.19733013457972384,0.004341426448049266,0.02038965307271537,0.3683528942245823,0.2104142301045612,0.36578515848927484,0.3744318405755574,0.011880043667187536
2008-07-19 12:32,-1,0.5750028543002079,0.6667625007511582,0.3939822801989006,0.0001327820826963939,0.2051447953388008,0.45564829305048393,0.16539095809887916,0.47629593087506983,0.23873810856183542,0.7122735042735043,0.9649031179819292,0.4876864864864867,0.0768167201138219,0.1395303040890351,0.08300876583838956,0.01979291652907955,0.9169912341616095,0.2747316372731792,0.3605648374321151,0.2781070154683647,0.5352431199886798,0.39551708310480116,0.7548919477690146,0.38518518518518263,0.5552745672089987,0.15797849761427674,0.05500097714158305,0.2638305862819559,0.20498331804007183,0.46874425592209956,0.7793080832923429,0.27396440250098575,0.6367344768561907,0.3014728196125147,0.4920450746689151,0.022636443546381307,0.4355110819516881,0.14808421832792118,0.04273504273504274,0.17019638043896804,0.19587955625990494,1.9822254781481395e-05,0.03895720609936054,0.23583241980839809,0.02068492023107546,0.014393754574286412,0.07734806629834257,0.21874204227145397,0.1344781014856261,0.16698806176674075,0.018723916231153888,0.009379868085247427,0.4123433594108532,0.022748138325002547,0.029558207539713905,0.7718486136894427,0.0,0.3764145477953009,0.05537480497277321,0.6692171616808178,0.15656595765789094,0.001228845892227791,0.6802946169117012,0.2633541214750542,0.09450835053284085,0.15202656274540602,0.13347769424255237,1.968441738010427e-05,0.040633482445095445,0.015610692037010378,0.013261605607004798,0.2778532345065776,0.13476114457427257,0.19507725104823231,0.015190966143409545,0.012071109810520154,0.430930443875382,0.029578786359721845,0.6923924488502324,0.06640838934644269,0.7242002406012493,0.17163942926411133,0.0010693227705259915,0.6730107628696778,0.038696532779116805,0.1647807468720844,0.19518240023254213,0.1170471836958691,0.0264835197492418,0.034991654202163394,0.40828256585522393,0.0,0.36945850493045174,0.09688999270180701,0.025965413854517727,0.012784617561925324,0.20064038503041992,0.021584,0.01427325,0.00419475,0.08155769855545607,0.056985280518883644,0.03644684191432654,0.4793418166685962,0.10331532014351005,0.13298138693386408,0.016913097741413474,0.02029920112623066,0.22975118025166916,0.4633452914708509,0.025870719402286378,0.12893724776482993,0.054287444727739546,0.0318773913158601,0.0,0.7234145075799696,0.0,0.13070151400047483,0.8242976337207719,0.19492077641459515,0.0,0.3442047814028846,0.25596856066808577,0.046041091156960964,0.6163392844461487,0.0,0.0,0.0,0.011820570718801268,0.0,0.17528031591387308,0.006535036974245188,0.020267361013801166,0.5430081691494473,0.16398135702689962,0.28011696166305966,0.11580812056537389,0.03309899424804064
2008-07-19 14:43,-1,0.4003849227707912,0.5434786280172528,0.24489431706782727,0.0005735934593287764,0.21961043277958803,0.42379296354257234,0.1807623324316323,0.49500541788829455,0.2349958030218242,0.7243076923076923,0.9550451767900976,0.19098918918918928,0.07705310669955212,0.06833268750674937,0.06795285971639231,0.01422513706938,0.9320471402836068,0.5868893083363247,0.3402586738444753,0.3787470090639822,0.4470839218534315,0.49677625681244564,0.6848060993094098,1.0,0.7475540111369039,0.168684470407355,0.06916673322317425,0.17558068572925134,0.16845088050513468,0.5643249885299371,0.669185112313494,0.30901725196965035,0.26088037765100225,0.2413616020111724,0.43379375484880134,0.02261906417083384,0.0,0.2514944949923448,0.07371794871794873,0.3153638814016173,0.3312202852614897,1.5961815656530932e-05,0.037088047220855874,0.36871455126066444,0.024733230566613786,0.08660648938765553,0.04972375690607735,0.1736694677871148,0.2218792205286514,0.25831333814199287,0.014099334511411063,0.03970700341387425,0.24813057116787332,0.051004794450678376,0.046787323164466925,0.5963890053296605,0.0,0.580083682008368,0.06899899891541973,0.23969982494116757,0.06651964355846286,0.0009589595441933404,0.740340075380499,0.2140048806941432,0.12833292185070663,0.22451540495262032,0.32513763921291466,1.4103164891233245e-05,0.05112403272444273,0.01611629560793861,0.07835335009678146,0.25765454616011485,0.21499000576848265,0.25426770574447605,0.01429206227137475,0.03721811215158388,0.272055253227168,0.04451728171313255,0.47108075874701616,0.06521629715847727,0.29247883691532084,0.07623718611978542,0.001004733638144354,0.8950146766404694,0.06972207388591414,0.3267744790794479,0.3253983431373299,0.13917584439233685,0.011690385658268215,0.032533437384838826,0.2577130791840437,0.31795368031733706,0.0,0.17806643748479545,0.030405777146346,0.02263379911070549,0.1820387294052381,0.01294,0.01347475,0.00341775,0.06119303639490012,0.03996369712107461,0.04257494272821129,0.18867233821537077,0.18087029014633857,0.22145698763742133,0.046541576213053354,0.015670098022641417,0.13949489400183976,0.024286087188724215,0.1337868559550046,0.1838926461766639,0.1055797681239525,0.11671775763024585,0.0,0.6596752936296912,0.22514894985909237,0.10471929164751942,0.07206495801584482,0.0,0.33879759980724417,0.4588018534538506,0.09916489274602915,0.06522244020521031,0.22862215404718272,0.0,0.7121875493190433,0.0,0.019111612896277656,0.0,0.07826007906715829,0.0050994863290249265,0.06643643488075252,0.351566635988239,0.22778291759037825,0.1999413414151828,0.5914109527608793,0.008734456815455165
2008-07-19 15:22,-1,0.4713672913506546,0.6783273967260097,0.3570673244394538,0.0007648212051998507,0.22065766844429913,0.4794876253405205,0.17730968903014066,0.48311406862945727,0.23387660884163397,0.7207521367521368,0.9498615971170418,0.18558378378378393,0.14022630670490432,0.07397361216102039,0.04158489578615665,0.015487123488313603,0.9584151042138425,0.3064459163704143,1.0000000000000002,1.0,0.328147236380822,1.0,0.8852195900178089,0.4740740740740712,0.6178072465153939,0.30403980533003605,0.11406504939081692,0.5875420334686474,0.350178772953076,0.8190414644630639,0.6529381865879651,0.45436909060568365,0.42057487070108746,0.4828336751968325,0.663772278206096,0.021546563595383428,0.3126624802063951,0.15534946315204357,0.06517094017094019,0.41239892183288407,0.3293185419968304,3.425389638071331e-05,0.018691588785046728,0.36547352366426766,0.01961672004549672,0.06904122956818737,0.1712707182320442,0.14871403106697226,0.14817673162261238,0.481371351184255,0.007670037974207617,0.06403500049716615,0.3538336113855639,0.08267877180454963,0.043626017545246185,0.5206778849032877,0.0,0.39907306083038296,0.021240901488613052,0.4552679583184286,0.11668995948369587,0.0007100992255987829,0.3960065598296746,0.2615012653651482,0.12993455677725874,0.3726989097429454,0.4006492767917843,2.9436605868723004e-05,0.016811454820401524,0.01418210745069638,0.06385905096764247,0.20445108463657885,0.1293347463879908,0.511249123074162,0.006512596749940476,0.06423636513278222,0.4207155276800051,0.04168691114281674,0.5238116857377842,0.019220366116769486,0.5097716638671739,0.14877735321114843,0.0006768195814375803,0.4020136981977716,0.06361222162887697,0.419403842013349,0.32006670287388417,0.17412395854120935,0.022760713207595235,0.018136177407816863,0.3457002288967174,0.0,0.8671730410892844,0.15505045922782726,0.024215560162540666,0.016637007372760554,0.0,0.028516,0.0050219999999999996,0.00388325,0.20008478672572683,0.029769511476399665,0.036275628591382,0.4427218427631435,0.05375671772884939,0.09623335153456515,0.036867968791266165,0.008848779558175777,0.16219136162543474,0.044903523133345405,0.05175070855667642,0.16301215050695855,0.04761855676996042,0.04604878494976957,0.0,0.6163007233474136,0.1715492136137845,0.0,0.58988744805772,0.7500392473884697,0.0,0.32049912833766125,0.13754707712461106,0.01897742271097407,0.38780234919823303,0.2931396,0.0,0.0,0.020095239462810662,0.0,0.11862882263251211,0.0038009521604339272,0.018539985681638102,0.3424445548505851,0.21057133381046308,0.27571312396958636,0.15779146698310675,1.0
2008-07-19 17:53,-1,0.3311151343152128,0.6783273967260097,0.3570673244394538,0.0007648212051998507,0.20431100898154675,0.36910682200197065,0.16438969354712363,0.47502062675165835,0.1524902070509233,0.8078632478632479,0.3982999947772497,0.16096216216216241,0.09992462390002155,0.12991913404183686,0.07494741503376456,0.012901032147960123,0.9250525849662345,0.5075674236020244,0.49524361467498257,0.5231947644165338,0.31637505440195257,0.5435192902628199,0.6979506401207223,0.4740740740740712,0.7227879288491392,0.2385698983131942,0.03747791393550041,0.07881661424579417,0.12358097869842041,0.6952820043738219,0.6207132316773241,0.3814414395222423,0.42946288225786766,0.14104183274664184,0.5362940018880105,0.022590098544921444,0.4355110819516881,0.14808421832792118,0.06944444444444445,0.47631882941855996,0.3172741679873217,3.425389638071331e-05,0.018691588785046728,0.19217387159811256,0.015714328474363194,0.22200536716272262,0.04972375690607735,0.2622867328749682,0.2162840054022767,0.44928090913105545,0.022483738767530168,0.0510423917006397,0.41002175826193055,0.09293073548913598,0.0522405753576227,0.6383196598598719,0.0,0.23764402961055678,0.055803569757629276,0.3544363810423218,0.12493220356723692,0.0007451295321096498,0.6802946169117012,0.2633541214750542,0.11568630056602758,0.3457410606774515,0.2563636158413813,2.9436605868723004e-05,0.016811454820401524,0.011850901724336014,0.19183716873730816,0.2718285536885404,0.19015199280951933,0.46337577019920495,0.02264702998850269,0.04887542065988734,0.46450064775060285,0.050357973752876,0.5489583206008232,0.05858755623524798,0.32274097851089545,0.151671497539408,0.0007681138358616253,0.6730107628696778,0.06466821577881371,0.5032774335542213,0.31894223928891063,0.17412395854120935,0.022760713207595235,0.018136177407816863,0.3457002288967174,0.34801204023552107,0.8663007908528977,0.09712304633754343,0.01975572159311666,0.01564148828489281,0.599713259834574,0.018197,0.00506325,0.0036880000000000003,0.06214391556192997,0.06470310630569358,0.09616424671187299,0.07499835735762983,0.11982492965923808,0.19574040849603302,0.04373029318975419,0.026502076334094602,0.24656919205524644,0.023363473707265995,0.10853025762958535,0.5701562587982973,0.15733009351709876,0.12683918442213052,0.0,0.7049472609028775,0.3255377278774001,0.0,0.0786695625896879,0.7252229682734738,0.2754613037076831,0.22410667195369305,0.6274848534468643,0.049815616603380256,0.3533313448946837,0.0,0.0,0.6222222000000001,0.016070088777682446,0.0,0.1365523378321349,0.00396258017576067,0.03650927508834328,0.4012901229037539,0.16398135702689962,0.28011696166305966,0.2491624741552041,0.026808839853341856
2008-07-19 19:44,-1,0.46815416483176,0.6667625007511582,0.3939822801989006,0.0001327820826963939,0.22229967171051834,0.3907436387874572,0.16773185398750912,0.4936159395781585,0.13905987688864008,0.7362051282051283,0.39843056353475736,0.07567567567567579,0.1771293748243825,0.09827151396573519,0.04527842355806477,0.018642089535648054,0.9547215764419352,0.2729686070613848,0.34830406479000153,0.26328576003131055,0.552358040942309,0.39141925894503693,0.7392386333682041,0.38518518518518263,0.5441396975498405,0.16029493209453038,0.06479503401754182,0.23162201627229528,0.19307654716828565,0.4689005672073403,0.7463075914084276,0.2591679714822357,0.23691274366986415,0.5496836941560748,0.6892078556365939,0.023235066481904598,0.36376080940424416,0.11676402419797882,0.03311965811965812,0.5298421255294571,0.32741679873217117,1.9822254781481395e-05,0.03895720609936054,0.32972689576283304,0.016733889071807,0.15686752866552817,0.12154696132596687,0.22587216704863758,0.14740497781207798,0.15936290168254014,0.011655449862766476,0.00228696430347022,0.22238779377702908,0.053504029378761614,0.027108195684817833,0.6526798011856998,0.0,0.11228838107499192,0.019056884464704785,0.32276348988177017,0.07691972328952526,0.0010658157087348875,0.6617659751992405,0.1692764822848879,0.05948500093370418,0.3492405502329722,0.29143480793892385,1.968441738010427e-05,0.040633482445095445,0.015334379443118629,0.13793408566177523,0.20644960999650747,0.13992594878124032,0.19094414322306275,0.013668177147724541,0.005195378228107398,0.23854750741941394,0.02284605200580984,0.5934106422249035,0.022996287830518977,0.3690782264331358,0.0957242688877003,0.0010205082916298696,0.5901982135530095,0.030056143288062692,0.5401665031937035,0.32943723274866327,0.1170471836958691,0.0264835197492418,0.034991654202163394,0.40828256585522393,0.3263756409384019,0.4681930061171667,0.17035821963971653,0.020934949651538595,0.02867633091484976,0.09778791692288193,0.021517249999999998,0.005645,0.0106505,0.14966045689743973,0.028307579652680225,0.0646616167540471,0.06421010803893532,0.11364685215786105,0.14691665261732872,0.021566993441940237,0.012281569960624957,0.11128693213756183,0.16250918863020153,0.01795666854379147,0.20525457428344593,0.053416015137467465,0.041957656483377084,0.0,0.6010582070161461,0.2663087901053968,0.5866621523693408,0.0,0.3566782614379321,0.30635093337196495,0.06921331989891659,0.17041919109218928,0.01871968247914003,0.2663059070831025,0.0,0.7239400552643491,0.7483871000000001,0.03355099960152355,0.0,0.07691272975336041,0.005648409353805072,0.04068758710124509,0.5127342623738586,0.10159372981653778,0.19108922770640488,0.47100216558351987,0.016859366988870174
2008-07-19 19:45,-1,0.514817895646785,0.7393363960964106,0.2703789839021188,9.59729860733232e-05,0.22593386851300323,0.6603894974786993,0.15250534865716403,0.5074504042412471,0.24517347509792942,0.69791452991453,0.9647072648456676,0.4270270270270271,0.03147955702045824,0.07150888382109111,0.06377625474271031,0.02369330460625063,0.9362338093656595,0.4607472468937086,0.49576831408447375,0.5100557715058311,0.2905237806620087,0.501265138999587,0.42650161327505387,0.4740740740740712,0.7206984877492015,0.2428050251652113,0.026681198220138317,0.05817605012637833,0.09669384296808806,0.7088680602493174,0.6146023938350547,0.38424989969785095,0.41581571615803625,0.5135595603844396,0.6157796557429782,0.024081248966892677,0.3053221979409706,0.2333980216429532,0.03525641025641026,0.5363881401617252,0.5765451664025356,2.5802935083865793e-06,0.05725528775209049,0.8603498403317287,0.024192582836960103,0.084410831910222,0.06077348066298343,0.11510058568882095,0.21068879027590198,0.4744086084818865,0.021318193781253526,0.05130754698220146,0.028874239405670098,0.04626134856676528,0.03730340630680471,0.40884484100844376,0.0,0.8403733504988734,0.054035764372848,0.387470808200293,0.0980733025179452,0.0007909082193416562,0.6261472509134851,0.1812183658712943,0.09686394286149913,0.5259336880268048,0.5091005545507983,3.150707050169129e-06,0.07068783336602402,0.014795327505561397,0.07564575378879683,0.195816678955334,0.1908428692164254,0.5033363969088704,0.027189932276633213,0.05776414697490673,0.021650786870911265,0.038283268422473295,0.35084977500563136,0.05361395003241671,0.37070973607669533,0.10087230146514414,0.0008165556851478532,0.6957358835968817,0.03440520347732379,0.5403937704839598,0.5156621713621308,0.19398884953103174,0.00366381722966081,0.04840129197285989,0.2993798485050716,0.3996353505797966,0.0,0.29569346791786144,0.030912134363835185,0.013890989045523206,0.10996593805621059,0.03030875,0.017846,0.0037219999999999996,0.0660227101641059,0.046314704720889034,0.028719248215038958,0.3139418097851424,0.09096511991425126,0.19054928298050616,0.026620318329783583,0.02535863253958252,0.007038026128512918,0.016204693177260802,0.11118488288826936,0.4452666173667661,0.12098022456584531,0.07069111811580858,0.0,0.5637206810172563,0.37483574116219165,0.0,0.12979110006811986,0.0,0.4434756014440593,0.8357534128813958,0.16373014573440314,0.048466492825758156,0.3253795787350689,0.0,0.0,0.0,0.011940831631132857,0.0,0.10245471819852818,0.004168043667971486,0.033980631995169465,0.3924856856628576,0.09818981618866407,0.17288284725215633,0.38177543761724037,0.009465301200643797
2008-07-19 20:24,-1,0.36606807913751194,0.7393363960964106,0.2703789839021188,9.59729860733232e-05,0.2263496499764872,0.602225699878282,0.17122274931660297,0.5078036979511111,0.4129127028539451,0.5632820512820513,0.2960646576487178,0.18378378378378368,0.10010748899464339,0.128331035884666,0.06586958928373665,0.008307532358835967,0.9341304107162625,0.46903841031994986,0.5017919818815659,0.5070003469041033,0.33409340314583513,0.5397843546962591,0.8090089908052964,0.4740740740740712,0.6842624598438727,0.23431775315580172,0.04410826217563978,0.11134143900854132,0.1374591740232528,0.673315203154015,0.6182095425479586,0.36070002023795666,0.33784240635915985,0.3636472207542494,0.5375404986617833,0.023063203768157597,0.3053221979409706,0.2333980216429532,0.03525641025641026,0.38505968425105896,0.3093502377179081,2.5802935083865793e-06,0.05725528775209049,0.2815881035222344,0.02797337543775629,0.7074896316174677,0.08839779005524862,0.07843137254901963,0.159753038780629,0.3967880117174275,0.013873745159228483,0.04497696463491432,0.4050600106901634,0.0650821177190656,0.04022761400458389,0.5111443799029883,0.0,0.2386482137109752,0.03929923503548423,0.2102705694128061,0.03686487632811153,0.0008259777535193886,0.6261472509134851,0.1812183658712943,0.09686394286149913,0.3552808099052406,0.3237736196356305,3.150707050169129e-06,0.07068783336602402,0.015400306658503326,0.6872033952790841,0.15466257906787223,0.13916799699502302,0.4123971481556007,0.013845156805249805,0.0437749195259346,0.38958924754146906,0.03896194038483785,0.5037149826866965,0.046593561621006786,0.16987444826955614,0.041580442789776455,0.0008663638430036927,0.6957358835968817,0.03440520347732379,0.4030764814238894,0.28741136243679677,0.19398884953103174,0.00366381722966081,0.04840129197285989,0.2993798485050716,0.49673616753859645,0.6248842348404842,0.0849970288777134,0.03483932409101576,0.016902837875142535,0.152878544068575,0.33382150000000005,0.33371125,0.33506075,0.10558324550907693,0.03285448118505485,0.037867974641162816,0.046863804610036704,0.08264332395456507,0.14328814898505066,0.05415212096898467,0.01615390999376024,0.20982071204687494,0.018868820864966388,0.09362797240394799,0.35878684843771336,0.10890362568198839,0.08286508976724426,0.0,0.5306025643010668,0.47731274392431167,0.6171561707753075,0.0865614449165534,0.36497755530573567,0.15662188312214192,0.18666197856121114,0.16373014573440314,0.03631682599985271,0.18874259661681364,0.0,0.6871049285067147,0.39529410000000004,0.01823658013864109,0.0,0.04091936081098159,0.004380119215354759,0.06347849570576532,0.3765627672484708,0.09818981618866407,0.17288284725215633,0.07114469144429401,0.022915080367399657
2008-07-19 21:35,-1,0.44505879858426756,0.7393363960964106,0.2703789839021188,9.59729860733232e-05,0.22796719550956013,0.5873934967831681,0.16260955463972482,0.5109381025111857,0.2504896474538332,0.7856410256410257,0.40469786389512713,0.41261081081081086,0.03147955702045824,0.07150888382109111,0.06377625474271031,0.02369330460625063,0.9362338093656595,0.519355697858888,0.49134987075200987,0.5153638490344505,0.302805939224676,0.5374943454003454,0.7052831658215302,0.4740740740740712,0.7419123167161397,0.23737229585205555,0.03363954389976335,0.07841388358366053,0.12168250486044457,0.691749079862042,0.6607640596819147,0.4037131323029728,0.17862665474034634,0.5163512266778927,0.6375233110402345,0.02147163917635664,0.3053221979409706,0.2333980216429532,0.06944444444444445,0.5379283788987295,0.6107765451664026,2.5802935083865793e-06,0.05725528775209049,0.5818597778942852,0.03024259929958993,0.215174432788485,0.09392265193370167,0.14005602240896356,0.21589812849700946,0.45992374839915795,0.03139451817874196,0.05690895230519374,0.1967907913420474,0.010302968479037031,0.048842171816960406,0.6258338822683994,0.0,0.41964596073382676,0.06118535669792381,0.40361979052092545,0.0929893550840157,0.0008443755292792953,0.6261472509134851,0.1812183658712943,0.10794879524181539,0.48194466258311086,0.5659986646326481,3.150707050169129e-06,0.07068783336602402,0.018694728391991593,0.19588519580169947,0.2130078776824867,0.19518264625786458,0.4864450378233749,0.03269412694916354,0.05924445826322336,0.2024386853181231,0.050753865730921985,0.6107256919646366,0.06103344233349577,0.40590413276600706,0.10434451557752092,0.0008894668788171245,0.6957358835968817,0.06930111949812615,0.5517092892514535,0.6113257196184474,0.19398884953103174,0.00366381722966081,0.04840129197285989,0.2993798485050716,0.3977642707612007,0.9805504518808953,0.21428322173346045,0.03810240685218167,0.012243270425495622,0.02137857223844626,0.02110525,0.007311499999999999,0.0017745,0.1019302847090706,0.03950726908904269,0.049134028803301213,0.05098449032718307,0.1285516502166049,0.19585615826516256,0.022773575161877956,0.037257210304518756,0.10041313227515472,0.021830985211180973,0.13166408272326774,0.14417935301049034,0.1473014098883857,0.0739936765153676,0.0,0.7454696362524813,0.7910421462187573,0.4978563591011466,0.1198307156442811,0.11529609573194927,0.0,0.33735152504122096,0.22129523497625675,0.05962296286085993,0.3386538270342437,0.0,0.0,0.0,0.02108245590732371,0.0,0.09591974143901044,0.004520809055968721,0.07556247977722465,0.4339911548391825,0.09818981618866407,0.17288284725215633,0.14636809380715549,0.01907330562852108
2008-07-20 3:35,-1,0.2884148032163889,0.5281172883510123,0.2815975928345569,0.0005735934593287764,0.22270878288314444,0.3587376108502869,0.1669857379315678,0.5051389155175645,0.22758114157806375,0.7091282051282052,0.9665613412022771,0.21501621621621636,0.07705310669955212,0.06833268750674937,0.06795285971639231,0.01422513706938,0.9320471402836068,0.5871527496323399,0.42257571086394585,0.4485625717157511,0.3303553548876317,0.5165097739651454,0.8601153218421737,1.0,0.8205562755458082,0.1871483592651788,0.05563617218292845,0.21897676762934948,0.186416947043127,0.5949714080607418,0.5849253976061648,0.32496902172562336,0.5525699748529918,0.14701921899865322,0.3320291064749503,0.022837271886040733,0.36376080940424416,0.11676402419797882,0.07371794871794873,0.10781671159029649,0.16703645007923934,8.320946507665246e-06,0.040137727496310865,0.29607740336494925,0.014258882337094795,0.07367650646499146,0.04972375690607735,0.16959511077158132,0.22284391279181942,0.3048297587328691,0.02402526600744445,0.024593152364853668,0.345697209219456,0.07344690400897685,0.05619220738164862,0.6527875920713816,0.0,0.2953459929192146,0.022509517789333452,0.5050398020836075,0.12628244364784177,0.001048084803311694,0.6617659751992405,0.1692764822848879,0.12833292185070663,0.07837204203968379,0.15563715169095885,7.83175752470612e-06,0.04827677842667054,0.010926466432140295,0.06661996723092214,0.2350304629593698,0.22028225319614186,0.28114378320761796,0.022546444427750924,0.025020118516350866,0.4200707992416381,0.05118574788879034,0.5779203430880367,0.026794392338696606,0.5498524801250111,0.14836336182030088,0.0010653480546871216,0.5901982135530095,0.06972207388591414,0.11709050022726727,0.16318490923972495,0.28359717995410094,0.005220665832921265,0.03553272203073854,0.3154466205016416,0.28914027194601105,0.2599147495802715,0.1644379095263353,0.017857855791411987,0.003908354127126174,0.20004947051186917,0.01571475,0.0088275,0.0018575,0.060440257054334826,0.03744635620244832,0.055635784827423346,0.421283013200587,0.16600419811531417,0.21104957361307863,0.0430265993646675,0.028192651836733442,0.16275488451316078,0.03143246619334178,0.07854840316932823,0.31465962809811754,0.11398650064187142,0.10882964984937493,0.0,0.62804825694246,0.40687213050454096,0.0,0.07662164809915632,0.6745158436143446,0.4585093513252217,0.2349430108634452,0.2885868675290649,0.01888678878329617,0.4996946326359595,0.0,0.0,0.0,0.009962808864126708,0.0,0.15631764924129377,0.00556686067334476,0.06038297796449964,0.37921794443675216,0.10159372981653778,0.19108922770640488,0.5914109527608793,0.019316920423583954
