Time,Pass/Fail,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
2008-07-19 11:55,-1,0.9483924226765064,0.9604523715399702,0.963049165740179,0.8483439004792965,0.4042661717095149,0.1801148796498906,0.8962431405656395,0.5826191352116499,0.1763139791478679,0.8128419762469659,0.952640337703454,0.9736408033895018,0.9764993416666388,0.0,0.9532178857585938,0.8063137255167657,0.9708333333333334,0.3808441922713211,0.7999736228248351,0.6385672944859921,0.6840846618606974,0.9389828874841452,0.4374574299592612,0.8667555874309223,0.9597515956760488,0.6075214132762312,0.611111111111111,0.2895648825567963,0.2137404580152672,0.5021939938594527,0.3946202520962066,0.2325249643366618,0.5828080229226361,0.871956717763751,0.1006229941476307,0.0241311475409836,0.3,0.733072066187677,0.5026968716289104,0.2986578073089702,0.5862220359616037,0.2132444814660558,0.6784243998170308,0.4401735560996687,0.7859905320628775,0.9467634719488456,0.1786467958917308,0.6334516065444511,0.6984126984126984,0.2721647745717226,0.182705547460795,0.508771046842528,0.3951950276474876,0.6458685191676491,0.4581011865576981,0.5273428302293938,0.8400061832381103,0.1013310304757406,0.0206978812113938,0.7015237922393394,0.5114148663757349,0.341132733614834,0.2166890033152289,0.5067237497551059,0.6957979155197671,0.7636573700528405,0.8079450314913916,1.0,0.6063367125049768,0.2937489533743211,0.2164905820147497,0.3729348222472676,0.4805042453147687,0.3518035333718406,0.3164358332713923,0.5254559118437011,0.0,0.2455734866485834,0.6128231905778914,0.3902435654780819,0.1048944676909266,0.0659741361319986,0.4980351736133479,0.2908167101715488,0.476604206500956,0.3299274995784859,0.3985134152587599,0.2260561440754518,0.2224970143780033,0.5645295651835416,0.1589176320893148,0.2118704560475875,0.4412077525415702,0.6259252072186954,0.4018745774282906,0.1720152359553428,0.5530090599365878,0.2128200704150843,0.3028155579632696,0.7741937825965949,0.613666815587342,0.5540196542235788,0.8171377394387298,0.2824211681581113,0.8435430790729402,0.0,0.053241914486607,0.0,0.4218719799967215,0.0546743896497591,0.2431044325614196,0.9366017972757948,0.0,0.0,0.6014922277479582,0.0,0.1881520572859198,0.3997429450826972,0.2104142301045612,0.6230971287555923,0.7382072254283831,0.9899077990230428,0.5652951699463327,0.5412916049476496,0.365936772046589,0.4583982572876741
2008-07-19 12:32,-1,0.9693043908683868,0.9221372152330458,0.9821638834423524,0.8924332275065201,0.5600501569174748,0.1770377461706783,0.7907978049810046,0.3672720439256374,0.9519704103420856,0.8702066835793201,0.9701297119895164,0.0,0.9815716913304364,0.9019986302222776,0.5029723442750065,0.8253088331044426,0.9774305555555556,0.4823692519754451,0.8427647769304744,0.5392826284162535,0.6265879376299565,0.9437245545651078,0.4239837808388181,0.8450385547448478,0.963729684350226,0.5948608137044967,0.4374999999999999,0.170196380438968,0.2358778625954198,0.648606663826261,0.2473111951106704,0.3921382152480583,0.3255014326647564,0.0532010820559062,0.028034736643383,0.2148852459016393,0.35,0.6041802743305029,0.3759439050701187,0.2892225913621262,0.7620686902552436,0.1182840483132028,0.9509303389355328,0.526393489845888,0.5287353541129445,0.9693689769787186,0.8877647339332686,0.459491425192194,0.6430931942357404,0.2146983834689396,0.1759593626492109,0.5695151335946298,0.2995997290650197,0.4092922469009911,0.5170597774602206,0.295097802189071,0.056070708238047,0.0284306706140763,0.1999762291959384,0.6153035369011803,0.3623002849208353,0.329272994308794,0.1489736897792198,0.686940155897212,0.9249531131908224,0.6115799665582844,0.991072120746224,0.699969635046081,0.4115034761569323,0.1647807468720844,0.2512381721330038,0.2253330471961305,0.455874688692943,0.589220626605852,0.570459932443035,0.0,0.3694585049304517,0.3113058784994262,0.5350281420204022,0.3282262409681831,0.0337769441230257,0.2689877277898577,0.4278316542698427,0.613289935870581,0.2566577437858509,0.3470746922947226,0.4345444256206192,0.1883623212727125,0.326302624526297,0.4114445871773911,0.1987830030886684,0.1170125578321216,0.6520808165132828,0.423044936656225,0.5974366701781303,0.1943147319141185,0.5864295737322006,0.2525156383015087,0.2382964309036346,0.7469669284478273,0.0,0.4690438280860805,0.0,0.5691102942015624,0.1307015140004748,0.9210326104276346,0.1949207764145951,0.0,0.543681327419122,0.8462079792129052,0.1553697817794643,0.9893838111089855,0.0,0.0,0.2688321206580163,0.0,0.9023559671564786,0.6017227189194674,0.1639813570268996,0.4771655450671067,0.7382072254283831,0.992085536696392,0.2942754919499105,0.2750959018572676,0.9201331114808652,0.9462215128491558
2008-07-19 13:17,1,0.9166874926437276,0.9588788379105336,0.962457127066289,0.8285316669494098,0.514774329292915,0.1761829868708971,0.823723089911355,0.3423939952198304,0.9857054792684778,0.8525558990581639,0.968409882928696,0.8816154036892095,0.9857093081301656,0.0,0.0,0.816026732449885,0.0,0.7010586462791106,0.8559718044833982,0.4210517034979066,0.5256475015945345,0.962160970457503,0.4428222773574699,0.8291834370439926,0.9605927921859212,0.5695396145610279,0.3749999999999999,0.3477088948787062,0.2950381679389313,0.4860900642898034,0.3443934420326143,0.2759549849421461,0.3220630372492836,0.7105500450856628,0.0716443269775344,0.1377049180327869,0.325,0.5950359242325278,0.5469255663430421,0.4634152823920265,0.5338063022610708,0.4810495626822157,0.5478670817901462,0.2507201497911565,0.8260082363355452,0.4239945822651393,0.4303840780573198,0.5148038635915632,0.4845127266237167,0.3579195928000656,0.2939580784246845,0.5011838029749209,0.3491991892030474,0.626461871833275,0.2924326841251746,0.3171268629281167,0.6951726878021499,0.0663888944088068,0.1179726285936575,0.6254249237405853,0.5174198434738703,0.4151184138057647,0.4086337024758411,0.4424442524545622,0.5304484338406128,0.8126457066536652,0.3747165660537993,0.7741093630745748,0.3704174451012219,0.3700748785914213,0.2988745679936196,0.2704791947738941,0.3377905131878804,0.4161172744836378,0.253545088905957,0.0,0.0,0.2212155503179785,0.6917362717937572,0.3783070610502466,0.0746254522187967,0.1475286609625236,0.7061630632461012,0.6192731999183612,0.1372390057361376,0.3323722812341932,0.5372550564655064,0.4560411368850082,0.6242159803654214,0.6048503250418467,0.6172257395872883,0.4793654990085921,0.4897715095301357,0.1858315083303301,0.0275507405216593,0.6956134798396094,0.4497644809873692,0.5555768063194526,0.3848084114549577,0.3241157322813684,0.4345222472980403,0.2884603139817622,0.0,0.3017764506872227,0.747295298577446,0.0831207272116834,0.1922352124561887,0.3292409975478097,0.2499773690893566,0.1278352189682239,0.2799393952563158,0.3817408931061183,0.0,0.0,0.2688321206580163,0.2442748,0.4508070100676504,0.6512734365311115,0.2273116064726726,0.4563484553719447,0.7382072254283831,0.9921006598746792,0.7674418604651163,0.8020686948485195,0.5819767054908487,0.3765725707128502
2008-07-19 14:43,-1,0.9347811015141426,0.9278577463587812,0.968108942638496,0.9100820080125128,0.5211147870810516,0.1733793763676149,0.8056563951034191,0.3657410870822031,0.9384799564017116,0.7950391832626358,0.970191175873686,0.8837607943335813,0.9725711184296488,0.8851877218105971,0.0,0.816026732449885,0.0,0.7010586462791106,0.860417440844775,0.3993193453646323,0.5012417012588907,0.9620152860600388,0.3295810037046887,0.8173102382039406,0.963654278288584,0.6961456102783725,0.6388888888888888,0.3153638814016173,0.3988549618320611,0.525620021054142,0.1827894430634156,0.6130924076715802,0.4922636103151862,0.3201082055906221,0.3240513498206532,0.196983606557377,0.2249999999999999,0.527106466361855,0.6202804746494066,0.4541129568106313,0.4585802949569937,0.349021241149521,0.7347611810361364,0.8112127322483075,0.6588232706719377,0.4148761778663065,0.3771815696618538,0.3733885274985216,0.7823116914520614,0.3170702121834202,0.4286185200743064,0.5499661321203809,0.1805866265833973,0.5149612823045793,0.5338064578282301,0.5240240495883716,0.3312817439262128,0.3211924297260035,0.1800624812395099,0.5862377060051236,0.5779925704187255,0.4291812006609143,0.4593214361289411,0.4336794504093347,0.6293072882162485,0.6006015388682692,0.4157326235160269,0.9308663859960116,0.6090165691709288,0.3267744790794479,0.4188517245793168,0.2679339743406964,0.20123272786715,0.29728922261836,0.4548202472684026,0.317953680317337,0.0,0.5721243980590532,0.5343773468908993,0.5810894823370129,0.3025485006151608,0.2440494927531353,0.2564928468426504,0.5789801596253209,0.2091166347992351,0.2604113977406845,0.304745394828741,0.2200331940745285,0.5712458741995242,0.6851882128537506,0.5470124059803187,0.4929279576999338,0.395915025465871,0.1858315083303301,0.031314441581198,0.9392362730276832,0.5061049165562459,0.3601423927781404,0.4634456833573426,0.8575200571158896,0.2251489498590923,0.1909966070871603,0.5050334866520847,0.1403662968594068,0.1047192916475194,0.0805220998901659,0.0,0.4431998734489235,0.724690690499666,0.3278298056623179,0.4827973790621278,0.4227026919323796,0.0,0.7121875493190433,0.2688321206580163,0.0,0.402888647069119,0.4695423746011703,0.2277829175903782,0.3405902969652469,0.7382072254283831,0.9837804846399854,0.5992844364937389,0.499436616152025,0.2837803660565723,0.3355932480691953
2008-07-19 15:22,-1,0.9488148541079844,0.936760226030742,0.9834823359270513,0.874288558586606,0.5891879255013921,0.172285284463895,0.8012663571127058,0.5255234505800421,0.9313863004886938,0.7936697376484565,0.9866171089940216,0.8933341958019341,0.0,0.8788369341884067,0.3571982424399069,0.0,0.9815972222222225,0.7010586462791106,0.0,0.0,0.0,0.0,0.2954104774192341,0.9267827327835332,0.9590008864401468,0.4682280513918629,0.5833333333333333,0.412398921832884,0.3965648854961832,0.5402612880508229,0.3334383640416867,0.6077032810271041,0.4005730659025788,0.2551848512173129,0.1649046630168019,0.0946229508196721,0.7749999999999999,0.4844328325713042,0.4142394822006472,0.8568504983388706,0.6539344229579517,0.6076634735526864,0.6414838205131989,0.5580800806567765,0.2028145394964728,0.6931675702071199,0.6616587180470392,0.4562586240883106,0.7889038580007024,0.5263412656145486,0.5281630896473418,0.5731053385424858,0.3182919478597176,0.1693381345400082,0.4697419758834957,0.4024725577892217,0.2699991480122112,0.1633009724084953,0.0821348080155925,0.5096781398985069,0.3477116168355754,0.8629429043510191,0.7927629258658389,0.6706567017494276,0.6997494704823043,0.1770076188056432,0.7053109134568138,0.418117208722128,0.5701203638479679,0.419403842013349,0.4119888539892281,0.3352142352257908,0.3917920709251228,0.4678829645268589,0.1705193957863614,0.0,0.8671730410892844,0.4981744561609201,0.6415749856582332,0.4271306798557672,0.174329649796034,0.0,0.5652357048350091,0.2157842157842157,0.2375984703632887,0.8514752992749959,0.2270090652836527,0.1874774671331287,0.1697808036260026,0.2977461170150648,0.4333165731172976,0.7491870456047587,0.4603322403143399,0.5124192609430878,0.0578985301758272,0.3729586495035216,0.3777218753351085,0.319249231310134,0.209023139327563,0.2929343288277932,0.1715492136137845,0.5262635706534993,0.7628968952044366,0.3806989585459968,0.0,0.6591133516794014,0.7500392473884697,0.0,0.506237568290302,0.4547176960970064,0.2131655311507987,0.6553579038548609,0.2931396,0.0,0.2688321206580163,0.0,0.6107099101292891,0.3499780150399675,0.210571333810463,0.4696638229260501,0.7382072254283831,0.9864826791998604,0.554561717352415,0.5704609619304443,0.0,0.3355932480691953
2008-07-19 17:53,-1,0.9210859389989664,0.9096187087722564,0.9834823359270513,0.874288558586606,0.4542743186664494,0.0927242888402626,0.9088222878851836,0.5324352704467235,0.1765820014115839,0.78743191287587,0.9761380965910738,0.9882812078872756,0.9763284765194434,0.0,0.567846988886017,0.886871518788801,0.9815972222222225,0.7010586462791106,0.975648816374373,0.2458526894087083,0.347288839163876,0.9870757720892236,0.3306854394785941,0.8661015669532509,0.9635286015191808,0.5948608137044967,0.611111111111111,0.4763188294185599,0.38206106870229,0.5402612880508229,0.3334383640416867,0.3195435092724679,0.3163323782234957,0.8205590622182146,0.0304889560128374,0.0758688524590164,0.2249999999999999,0.6786414108425866,0.6046386192017261,0.7989102990033222,0.7577780438643756,0.6913785922532278,0.7864204453232208,0.3323311248739737,0.5328293297118383,0.5629973099164677,0.708394124231738,0.459491425192194,0.7302594837959365,0.4882702436060206,0.337955931182963,0.5731053385424858,0.3182919478597176,0.1693381345400082,0.3925274160658948,0.3071369107051895,0.8110968035273982,0.0311319358044679,0.0625055802694587,0.6066340455532211,0.5112165037688895,0.7821369561226366,0.6031882626789871,0.7404539454456112,0.7333423530180176,0.5395549573738295,0.4560618848916644,0.699969635046081,0.5768429757128417,0.5032774335542213,0.4105414479967704,0.3352142352257908,0.3917920709251228,0.4678829645268589,0.205222863655509,0.348012040235521,0.8663007908528977,0.3120546758188119,0.6673731720739086,0.4015721923656107,0.0328999619603018,0.8040031774455222,0.3606955435854489,0.2175566369114756,0.2256520076481835,0.2644579328949586,0.4933971353560389,0.4969901309054177,0.3784452197135684,0.6056210829537935,0.5139708372240978,0.6308261731658955,0.6998137720393166,0.4967011338119924,0.030124825248907,0.7648954862940267,0.4977853896862906,0.2086632853536298,0.6906053498536214,0.2929343288277932,0.3255377278774001,0.13506001698072,0.0,0.3678954019038585,0.0,0.0879017840511296,0.7252229682734738,0.3603461624662615,0.3539829179439878,0.1426676771504357,0.1965920696282921,0.6049756386251143,0.0,0.0,0.6392945866285455,0.6222222000000001,0.7029814855681793,0.364860141831178,0.1639813570268996,0.4771655450671067,0.7382072254283831,0.9905782599271062,0.5617173524150268,0.3380682897185613,0.755846921797005,0.2000006362543162
2008-07-19 19:44,-1,0.9481795946270593,0.9085645187545056,0.9821638834423524,0.8924332275065201,0.4807200493068002,0.0795951859956236,0.8203461376108062,0.5672420245636262,0.1767606829207279,0.7658247999753498,0.9962124331000412,0.9345709757754131,0.0,0.8548035614220783,0.8144223313517704,0.8197043413807564,0.9774305555555556,0.5346043499863762,0.8465842560333778,0.4882002229663141,0.5857346845535983,0.9437544669508988,0.4329431071485735,0.938890368191136,0.9663270042512262,0.4935492505353319,0.3749999999999999,0.5298421255294571,0.3942748091603053,0.648606663826261,0.2473111951106704,0.548264384213029,0.3163323782234957,0.5798016230838593,0.0416273362280536,0.0370491803278688,0.55,0.6163727411278033,0.4120819848975189,0.2754551495016611,0.411004011255463,0.3694294044148272,0.8041123784509597,0.1570286619616879,0.181960885653491,0.5221086458897525,0.436152396739767,0.2953479203627045,0.4989406474716593,0.4932123717247427,0.3841891587184766,0.5695151335946298,0.2995997290650197,0.4092922469009911,0.5079077086109729,0.3071369107051895,0.5831919680327433,0.0371264510097225,0.0332748379476676,0.5125540098142551,0.3761856674000072,0.3222966770699468,0.0641179375044085,0.3802652243872829,0.7927253132785309,0.2117815095466827,0.5178138589541024,0.6138398535916818,0.3564975039049339,0.5401665031937035,0.4240505705930426,0.2253330471961305,0.455874688692943,0.589220626605852,0.3208542900324571,0.3263756409384019,0.4681930061171667,0.5473580268269653,0.5350281420204022,0.7362225937029413,0.0448243727826755,0.1310989787743946,0.4265085555428917,0.2425531457789522,0.6516558317399618,0.6368909121564661,0.2158610228619935,0.3341801810337698,0.3589328869789267,0.4545603176456848,0.2534811652796732,0.0275214805023132,0.3158550632733578,0.423044936656225,0.2095390852475839,0.1396857658458121,0.6022291797158633,0.4019784099473107,0.234471263552563,0.7249240673289851,0.2663087901053968,0.9676214504469556,0.1828165060965759,0.3003075668677379,0.5866621523693408,0.0,0.3566782614379321,0.4007545950108922,0.1093244245020588,0.5633898121582851,0.7159992177484192,0.477780659014194,0.0,0.7239400552643491,0.2688321206580163,0.7483871000000001,0.395952393635236,0.5200852339988951,0.1015937298165377,0.3255111541751512,0.7382072254283831,0.0,0.3443649373881932,0.3234076493600213,0.4959866888519135,0.2000006362543162
2008-07-19 19:45,-1,0.9574053681038474,0.0,0.990437648537195,0.9287551895841062,0.8102963367031037,0.1833287746170678,0.7730688054031237,0.4486153832686967,0.9517023880783696,0.8548387648970004,0.9583414028841638,0.8891512230882844,0.0,0.9000062262623747,0.4766089428792969,0.8871113628495101,0.9815972222222225,0.7010586462791106,0.9826319530213692,0.2131170024549806,0.2550365423558096,0.989675656954235,0.2272002747848666,0.903937677402898,0.9699984416080594,0.8101177730192719,0.3888888888888888,0.5363881401617252,0.6942748091603053,0.6383577769285844,0.2812916301403623,0.1955143445870977,0.1335243553008596,0.3119927862939585,0.1348876722673211,0.0529180327868852,0.2749999999999999,0.4269540605268888,0.5889967637540454,0.8442790697674418,0.053363667205492,0.3102873802582258,0.5037036490534299,0.076191847904364,0.5159497902428563,0.6056436722750645,0.5560980216788042,0.3161837177212694,0.6527885728103355,0.7427459424989515,0.6711309302386803,0.6778546008937765,0.3328545237643611,0.7120231987508365,0.4900531462243701,0.1343116768235353,0.3198338961232869,0.1331746102189618,0.0478638159863677,0.4972532650197891,0.513073899087532,0.8495869285845421,0.7128870706073216,0.0345132146493276,0.468693140996333,0.4937511373273407,0.5199881128364385,0.7236050586371882,0.3841842516308841,0.5403937704839598,0.6637587262827266,0.3734570726663435,0.0630672038616498,0.3780747704503356,0.3819115813119926,0.3996353505797966,0.0,0.950058021781593,0.7057533976599715,0.3566307005788652,0.1488593661217493,0.1474253939830491,0.6007710642768299,0.7668030893837345,0.2277323135755258,0.2809644242117686,0.35317535646873,0.1484250479563643,0.2872967661247096,0.5895597337381758,0.3128738981868183,0.6377263714474553,0.0199753569034785,0.4967011338119924,0.0208943052002288,0.7832197851611555,0.5457613279696989,0.8720271763811595,0.5310464669785826,0.2929343288277932,0.3748357411621916,0.1694124279331514,0.7996370696396168,0.0,0.0,0.1450226602816006,0.0,0.5801349553524486,0.1146683776450642,0.5412764575326152,0.8505267358182331,0.5641217869678661,0.0,0.0,0.7358913140328376,0.0,0.5274444300705422,0.3837784817975805,0.098189816188664,0.2944974754547588,0.7382072254283831,0.0,0.0,0.0,0.3028685524126456,0.4318848852333553
2008-07-19 20:24,-1,0.927996401271164,0.9745870443147376,0.990437648537195,0.9287551895841062,0.7392052820618177,1.0,0.0,0.5710694166722119,0.0366743797518113,0.7932137122589347,0.9761856441241108,0.985585993509924,0.9757103467222368,0.0,0.6177306797622124,0.889864826868497,0.9815972222222225,0.7010586462791106,0.9686376189027334,0.2974366711011754,0.3949062353457389,0.9828721125026986,0.3620621638451498,0.866694914146364,0.9655813220861004,0.8101177730192719,0.3888888888888888,0.3850596842510589,0.3725190839694656,0.6383577769285844,0.2812916301403623,0.4682200031700744,0.3163323782234957,0.2971145175834084,0.3738908816311119,0.0621639344262295,0.3999999999999999,0.3642499455693447,0.4466019417475728,0.7041328903654486,0.748608034484823,0.4639733444398167,0.629738383674433,0.333735416966729,0.3752409595495856,0.376883973878492,0.2090322673874011,0.3161837177212694,0.6527885728103355,0.5017426835593951,0.4268203768203195,0.6778546008937765,0.3328545237643611,0.7120231987508365,0.5100913601258811,0.3071369107051895,0.3028393758388072,0.4014075171370988,0.0553587175645979,0.4380326816090911,0.3741479424387781,0.6960895906003306,0.540241235804472,0.6210387366352026,0.6729026900432011,0.4290977260320066,0.2523421899646104,0.7236050586371882,0.3841842516308841,0.4030764814238894,0.3699550024123433,0.3734570726663435,0.0630672038616498,0.3780747704503356,0.330343648571641,0.4967361675385964,0.6248842348404842,0.2730939904810642,0.7057533976599715,0.4339554867855711,0.5346340310461235,0.2049560071896436,0.258353609284486,0.250496815012944,0.2867609942638623,0.4493171471927162,0.250533673356089,0.1957069318124334,0.2610138890194935,0.443333722605006,0.636460652827517,0.5555320555188366,0.5955140734556927,0.4967011338119924,0.0243294271362253,0.6620282633651119,0.5017727665284674,0.7026618887715123,0.4780358597210368,0.2929343288277932,0.4773127439243116,0.2017943987192424,0.0850164204019323,0.3678954019038585,0.6171561707753075,0.0967198137085614,0.3649775553057356,0.204885745408345,0.2948379504468687,0.5412764575326152,0.4154506539504692,0.3644153724795231,0.0,0.6871049285067147,0.2688321206580163,0.3952941,0.2106558811667211,0.4033056360418052,0.098189816188664,0.2944974754547588,0.7382072254283831,0.9923943482628974,0.3989266547406082,0.3964070036841506,0.6541497504159735,0.5074241789365281
2008-07-19 21:35,-1,0.9436134655661952,0.907886271500438,0.990437648537195,0.9287551895841062,0.7210765318050114,0.1885257111597373,0.881384550443225,0.5936735441840945,0.1853373953596411,0.8511864534439844,0.9583414028841638,0.8891512230882844,0.0,0.9000062262623747,0.4766089428792969,0.8850916590501497,0.9815972222222225,0.7010586462791106,0.9736741360573176,0.2452139634123643,0.3407749964942861,0.9863996967770372,0.2927802379210125,0.9142879142507596,0.9586758025299572,0.8101177730192719,0.611111111111111,0.5379283788987295,0.7354961832061069,0.6383577769285844,0.2812916301403623,0.9675067364083056,0.4939828080229226,0.7953110910730388,0.0398338682272984,0.0121967213114754,0.425,0.4696276943174396,0.6035598705501619,0.8181262458471762,0.3636971402342892,0.0166597251145356,0.7710377595136563,0.5868500648134811,0.5842162560411708,0.6264914789730559,0.5272708787383499,0.3161837177212694,0.6984126984126984,0.6806227682155774,0.7461378835934022,0.6778546008937765,0.3328545237643611,0.7120231987508365,0.6192097108267369,0.4465465700657463,0.82821205722996,0.0366307203934115,0.0100163009883681,0.5219913305086521,0.5247412269628882,0.8210758215531486,0.7311560979050574,0.3227046592518604,0.8158561391395222,0.5620800472441485,0.566890412151854,0.7236050586371882,0.6063367125049768,0.5517092892514535,0.7868965449335867,0.3734570726663435,0.0630672038616498,0.3780747704503356,0.2114747735024735,0.3977642707612007,0.9805504518808952,0.6884883023443362,0.7057533976599715,0.3143279499329953,0.0429287543510889,0.0286610971611678,0.4183420135877779,0.3141589593202496,0.1085736137667304,0.4337717079750463,0.3012648774879386,0.2539314583311586,0.4060069774221153,0.6059792128926778,0.2676623603172812,0.7044811632518175,0.2849929963838062,0.4967011338119924,0.0281488370581542,0.9245832326415724,0.831518338279529,0.2823663602758657,0.6465841304470115,0.2929343288277932,0.7910421462187573,0.1976788454326824,0.3500243803573605,0.3678954019038585,0.4978563591011466,0.1338933806482946,0.1152960957319492,0.0,0.5328564123767838,0.7315812266551183,0.7760350511920446,0.5835232146908662,0.0,0.0,0.7999360101788459,0.0,0.4938018887307759,0.4162598509532453,0.098189816188664,0.2944974754547588,0.7382072254283831,0.9891049636324902,0.0,0.0,0.5538103161397672,0.4100631800536089
