Time,Pass/Fail,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
2008-07-19 11:55,-1,0.4692306437670241,0.3798413622113582,0.0006093252165384,0.3299088869874892,0.2421244012447118,0.7976752136752138,0.3981041416409881,0.2612594594594597,0.0095535861629096,0.1212925848520846,0.0190082617608307,0.2884190048287927,0.411986318743375,0.2803985477828163,0.2444444444444435,0.5332835556712965,0.0807151062842239,0.3591490362012224,0.2217408653525009,0.4439660225580342,0.7620208550418657,0.1874155420399148,0.2514774102914545,0.3805642688450383,0.5376679603812182,0.0217195849341669,0.5000887937370813,0.1908630200663785,0.0694444444444444,0.2895648825567963,0.1774960380348653,3.6294128457112e-05,0.0495818986719134,0.1398408083504122,0.0154599060133496,0.23189448441247,0.0591133004926108,0.2941176470588235,0.1798186378545244,0.1722137988900828,0.3171955058121014,0.036097958352426,0.0425195605785189,0.5506617162704355,0.3147602188606372,0.5453687443722031,0.0008120519317821,0.3630581164135936,0.1079487952418153,0.1927181495733207,0.1385951553428152,3.597807383955034e-05,0.0138306572216235,0.1985759925945512,0.337770188986767,0.1902257757267617,0.2021035343510205,0.3178773122077314,0.0411033560842684,0.5208536689710327,0.5017373706626868,0.1614014630420718,0.0008596565100255,0.9614856547675408,0.0693011194981261,0.2937489533743211,0.1681876247810355,0.046925494786586,0.2871972011117309,0.0764316223125301,0.0193993240131146,0.02512575,0.00676825,0.0077895,0.0628848353965009,0.0522602464100766,0.0437403430325732,0.0065643117954237,0.0704479478361841,0.1824593806380832,0.1554531268449718,0.3116760361524467,0.0253679043181744,0.0329240038465658,0.5015631004142461,0.0165383985590306,0.5573412829179203,0.0150263317549836,0.0203896530727153,0.3683528942245823,0.2104142301045612,0.3657851584892748,0.3744318405755574
2008-07-19 12:32,-1,0.5750028543002079,0.3939822801989006,0.0001327820826963,0.4570392895960039,0.2389776581238418,0.7122735042735043,0.9649031179819292,0.4876864864864867,0.0768167201138219,0.1395303040890351,0.0197929165290795,0.2747316372731792,0.5352431199886798,0.3955170831048011,0.3851851851851826,0.5552745672089987,0.0526956713192229,0.2995886224729666,0.2049833180400718,0.4687442559220995,0.8334269739398603,0.2739644025009857,0.6367344768561907,0.3014728196125147,0.4920450746689151,0.0226364435463813,0.4355110819516881,0.1480842183279211,0.0427350427350427,0.170196380438968,0.1958795562599049,1.9822254781481395e-05,0.0389572060993605,0.235832419808398,0.0206849202310754,0.0141486810551558,0.0689655172413793,0.2187420422714539,0.1344781014856261,0.1669880617667407,0.4123433594108532,0.0244895881065118,0.0295582075397139,0.7718486136894427,0.3764145477953009,0.5583982556822349,0.0012288458922277,0.2633541214750542,0.0945083505328408,0.152026562745406,0.1334776942425523,1.968441738010427e-05,0.0156106920370103,0.0132550173630013,0.2778532345065776,0.1347611445742725,0.1950772510482323,0.430930443875382,0.0295787863597218,0.6923924488502324,0.6155357088889943,0.1716394292641113,0.0010693227705259,0.6730107628696778,0.0386965327791168,0.1647807468720844,0.1951824002325421,0.0349916542021633,0.4094154025321592,0.096889992701807,0.0259654138545177,0.021584,0.01427325,0.00419475,0.0661531243170979,0.0569852805188836,0.0364468419143265,0.4793418166685962,0.10331532014351,0.132981386933864,0.2297511802516691,0.4633452914708509,0.0285893969656385,0.0318773913158601,0.7234145075799696,0.2559685606680857,0.5887690580475653,0.0118205707188012,0.0202673610138011,0.5430081691494473,0.1639813570268996,0.2801169616630596,0.1158081205653738
2008-07-19 13:17,1,0.3088679029864138,0.457065448282855,0.0007439926432082,0.4200911130125107,0.2381035628124891,0.738940170940171,0.9895544993993836,0.4180162162162166,0.0702023558376332,0.0670685613736413,0.0141891737258355,0.6259973134777717,0.4081494792097766,0.4949999254338504,1.0,0.810180277873287,0.0548251034676248,0.22866243535496,0.1755640049360319,0.5650862823821265,0.7273585676204808,0.3137685558975898,0.1222078039249261,0.5732139647507379,0.4587368307077097,0.0219134615236073,0.4437960309199518,0.282551384947453,0.0331196581196581,0.3477088948787062,0.2450079239302694,2.944334918096934e-05,0.0648303000491883,0.1659596778037271,0.0120158490227184,0.1889688249400479,0.064039408866995,0.2133944486885663,0.1956395909704804,0.2634654733340202,0.28883417828817,0.0688355990020874,0.0402276140045838,0.4446912988801725,0.1792854843900868,0.2440517354548878,0.0013248359930476,0.2950560375994215,0.055979588596639,0.253440592115596,0.2229881145359685,3.018677421400137e-05,0.0088289145132462,0.1643376075790189,0.2848868795839963,0.192459385857827,0.2459362304968974,0.2775535779406164,0.0397974267021426,0.3970779543934581,0.2325217148045492,0.0654658191424013,0.0011563938893712,0.7442950478174415,0.0322427006509157,0.3700748785914213,0.2321902561788126,0.0623407253257028,0.3203047994663084,0.0688505246323984,0.0149910949293193,0.03562575,0.0144125,0.002243,0.0633508156260846,0.0704545457214187,0.0882408918629392,0.2430297208759507,0.1976419096958599,0.1954912948624716,0.1725638594459375,0.0213671281567632,0.1010094298493581,0.1096254412538167,0.3992035999870503,0.0386687407892582,0.2269627608026733,0.0237874289652894,0.1355798554405953,0.3491476555437004,0.2273116064726726,0.2678964231594758,0.1865778560829675
2008-07-19 14:43,-1,0.4003849227707912,0.2448943170678272,0.0005735934593287,0.4252653608676547,0.2352365301912521,0.7243076923076923,0.9550451767900976,0.1909891891891892,0.0770531066995521,0.0683326875067493,0.01422513706938,0.5868893083363247,0.4470839218534315,0.4967762568124456,1.0,0.7475540111369039,0.066895984473555,0.2156252938410907,0.1684508805051346,0.5643249885299371,0.7503087664933283,0.3090172519696503,0.2608803776510022,0.2413616020111724,0.4337937548488013,0.0226190641708338,0.0,0.2514944949923448,0.0737179487179487,0.3153638814016173,0.3312202852614897,1.5961815656530932e-05,0.0370880472208558,0.3687145512606644,0.0247332305666137,0.0851318944844124,0.0443349753694581,0.1736694677871148,0.2218792205286514,0.2583133381419928,0.2481305711678733,0.0526958912478997,0.0467873231644669,0.5963890053296605,0.580083682008368,0.2387960088923963,0.0009589595441933,0.2140048806941432,0.1283329218507066,0.2245154049526203,0.3251376392129146,1.4103164891233245e-05,0.0161162956079386,0.0783144248712681,0.2576545461601148,0.2149900057684826,0.254267705744476,0.272055253227168,0.0445172817131325,0.4710807587470161,0.2580098017871423,0.0762371861197854,0.0010047336381443,0.8950146766404694,0.0697220738859141,0.3267744790794479,0.3253983431373299,0.0325334373848388,0.2591341795271913,0.1780664374847954,0.030405777146346,0.01294,0.01347475,0.00341775,0.0496349285925468,0.0399636971210746,0.0425749427282112,0.1886723382153707,0.1808702901463385,0.2214569876374213,0.1394948940018397,0.0242860871887242,0.1362043525714197,0.1167177576302458,0.6596752936296912,0.0991648927460291,0.2513524744366761,0.0191116128962776,0.0664364348807525,0.351566635988239,0.2277829175903782,0.1999413414151828,0.5914109527608793
2008-07-19 15:22,-1,0.4713672913506546,0.3570673244394538,0.0007648212051998,0.4808177045995883,0.2341176881927206,0.7207521367521368,0.9498615971170418,0.1855837837837839,0.1402263067049043,0.0739736121610203,0.0154871234883136,0.3064459163704143,0.328147236380822,1.0,0.4740740740740712,0.6178072465153939,0.1119038291668065,0.6075763986835919,0.350178772953076,0.8190414644630639,0.7380459721751267,0.4543690906056836,0.4205748707010874,0.4828336751968325,0.663772278206096,0.0215465635953834,0.3126624802063951,0.1553494631520435,0.0651709401709401,0.412398921832884,0.3293185419968304,3.425389638071331e-05,0.0186915887850467,0.3654735236642676,0.0196167200454967,0.0678657074340527,0.1527093596059113,0.1487140310669722,0.1481767316226123,0.481371351184255,0.3538336113855639,0.0843134259966396,0.0436260175452461,0.5206778849032877,0.3990730608303829,0.3991994521774464,0.0007100992255987,0.2615012653651482,0.1299345567772587,0.3726989097429454,0.4006492767917843,2.9436605868723004e-05,0.0141821074506963,0.0638273263769655,0.2044510846365788,0.1293347463879908,0.511249123074162,0.4207155276800051,0.0416869111428167,0.5238116857377842,0.4379587559029402,0.1487773532111484,0.0006768195814375,0.4020136981977716,0.0636122216288769,0.419403842013349,0.3200667028738841,0.0181361774078168,0.3469528787860813,0.1550504592278272,0.0242155601625406,0.028516,0.0050219999999999,0.00388325,0.1622928798220919,0.0297695114763996,0.036275628591382,0.4427218427631435,0.0537567177288493,0.0962333515345651,0.1621913616254347,0.0449035231333454,0.0543971581855488,0.0460487849497695,0.6163007233474136,0.137547077124611,0.389881400334569,0.0200952394628106,0.0185399856816381,0.3424445548505851,0.210571333810463,0.2757131239695863,0.1577914669831067
2008-07-19 17:53,-1,0.3311151343152128,0.3570673244394538,0.0007648212051998,0.3707189602941515,0.1527568966120066,0.8078632478632479,0.3982999947772497,0.1609621621621624,0.0999246239000215,0.1299191340418368,0.0129010321479601,0.5075674236020244,0.3163750544019525,0.5435192902628199,0.4740740740740712,0.7227879288491392,0.0351298609582147,0.1235613540197461,0.1235809786984204,0.6952820043738219,0.7137233402718135,0.3814414395222423,0.4294628822578676,0.1410418327466418,0.5362940018880105,0.0225900985449214,0.4355110819516881,0.1480842183279211,0.0694444444444444,0.4763188294185599,0.3172741679873217,3.425389638071331e-05,0.0186915887850467,0.1921738715981125,0.0157143284743631,0.2182254196642686,0.0443349753694581,0.2622867328749682,0.2162840054022767,0.4492809091310554,0.4100217582619305,0.0945471208186955,0.0522405753576227,0.6383196598598719,0.2376440296105567,0.3241710519516818,0.0007451295321096,0.2633541214750542,0.1156863005660275,0.3457410606774515,0.2563636158413813,2.9436605868723004e-05,0.011850901724336,0.1917418657917963,0.2718285536885404,0.1901519928095193,0.4633757701992049,0.4645006477506028,0.050357973752876,0.5489583206008232,0.2830711018117144,0.151671497539408,0.0007681138358616,0.6730107628696778,0.0646682157788137,0.5032774335542213,0.3189422392889106,0.0181361774078168,0.3469528787860813,0.0971230463375434,0.0197557215931166,0.018197,0.00506325,0.003688,0.0504062062139267,0.0647031063056935,0.0961642467118729,0.0749983573576298,0.119824929659238,0.195740408496033,0.2465691920552464,0.0233634737072659,0.1110182423717159,0.1268391844221305,0.7049472609028775,0.6274848534468643,0.3598824975422901,0.0160700887776824,0.0365092750883432,0.4012901229037539,0.1639813570268996,0.2801169616630596,0.2491624741552041
2008-07-19 19:44,-1,0.46815416483176,0.3939822801989006,0.0001327820826963,0.3923004879402446,0.1393307926296283,0.7362051282051283,0.3984305635347573,0.0756756756756757,0.1771293748243825,0.0982715139657351,0.018642089535648,0.2729686070613848,0.552358040942309,0.3914192589450369,0.3851851851851826,0.5441396975498405,0.0625136205969668,0.2689445228020686,0.1930765471682856,0.4689005672073403,0.8085189851173311,0.2591679714822357,0.2369127436698641,0.5496836941560748,0.6892078556365939,0.0232350664819045,0.3637608094042441,0.1167640241979788,0.0331196581196581,0.5298421255294571,0.3274167987321711,1.9822254781481395e-05,0.0389572060993605,0.329726895762833,0.016733889071807,0.1541966426858513,0.1083743842364531,0.2258721670486375,0.1474049778120779,0.1593629016825401,0.222387793777029,0.0551906725726795,0.0271081956848178,0.6526798011856998,0.1122883810749919,0.3006033718806486,0.0010658157087348,0.1692764822848879,0.0594850009337041,0.3492405502329722,0.2914348079389238,1.968441738010427e-05,0.0153343794431186,0.1378655612734277,0.2064496099965074,0.1399259487812403,0.1909441432230627,0.2385475074194139,0.0228460520058098,0.5934106422249035,0.3214448457460191,0.0957242688877003,0.0010205082916298,0.5901982135530095,0.0300561432880626,0.5401665031937035,0.3294372327486632,0.0349916542021633,0.4094154025321592,0.1703582196397165,0.0209349496515385,0.0215172499999999,0.005645,0.0106505,0.1213926702916715,0.0283075796526802,0.0646616167540471,0.0642101080389353,0.113646852157861,0.1469166526173287,0.1112869321375618,0.1625091886302015,0.0206974332704521,0.041957656483377,0.6010582070161461,0.1704191910921892,0.2841473194669497,0.0335509996015235,0.040687587101245,0.5127342623738586,0.1015937298165377,0.1910892277064048,0.4710021655835198
2008-07-19 19:45,-1,0.514817895646785,0.2703789839021188,9.59729860733232e-05,0.6612573133223874,0.2454109996153981,0.69791452991453,0.9647072648456676,0.4270270270270271,0.0314795570204582,0.0715088838210911,0.0236933046062506,0.4607472468937086,0.2905237806620087,0.501265138999587,0.4740740740740712,0.7206984877492015,0.0243068068752999,0.1039233662435354,0.096693842968088,0.7088680602493174,0.7091110247582462,0.3842498996978509,0.4158157161580362,0.5135595603844396,0.6157796557429782,0.0240812489668926,0.3053221979409706,0.2333980216429532,0.0352564102564102,0.5363881401617252,0.5765451664025356,2.5802935083865797e-06,0.0572552877520904,0.8603498403317287,0.0241925828369601,0.0829736211031175,0.0541871921182265,0.1151005856888209,0.2106887902759019,0.4744086084818865,0.02887423940567,0.0479608981212769,0.0373034063068047,0.4088448410084437,0.8403733504988734,0.348751845875496,0.0007909082193416,0.1812183658712943,0.0968639428614991,0.5259336880268048,0.5091005545507983,3.150707050169129e-06,0.0147953275055613,0.0756081736722897,0.195816678955334,0.1908428692164254,0.5033363969088704,0.0216507868709112,0.0382832684224732,0.3508497750056313,0.3227959646858699,0.1008723014651441,0.0008165556851478,0.6957358835968817,0.0344052034773237,0.5403937704839598,0.5156621713621308,0.0484012919728598,0.3007211782655518,0.2956934679178614,0.0309121343638351,0.03030875,0.017846,0.0037219999999999,0.0535523761778052,0.046314704720889,0.0287192482150389,0.3139418097851424,0.0909651199142512,0.1905492829805061,0.0070380261285129,0.0162046931772608,0.113665458890848,0.0706911181158085,0.5637206810172563,0.1637301457344031,0.3355570584424941,0.0119408316311328,0.0339806319951694,0.3924856856628576,0.098189816188664,0.1728828472521563,0.3817754376172403
2008-07-19 20:24,-1,0.3660680791375119,0.2703789839021188,9.59729860733232e-05,0.6032421432370556,0.4130974441453097,0.5632820512820513,0.2960646576487178,0.1837837837837836,0.1001074889946433,0.128331035884666,0.0083075323588359,0.4690384103199498,0.3340934031458351,0.5397843546962591,0.4740740740740712,0.6842624598438727,0.0417763837975151,0.1545063469675599,0.1374591740232528,0.673315203154015,0.7118336150801801,0.3607000202379566,0.3378424063591598,0.3636472207542494,0.5375404986617833,0.0230632037681575,0.3053221979409706,0.2333980216429532,0.0352564102564102,0.3850596842510589,0.3093502377179081,2.5802935083865797e-06,0.0572552877520904,0.2815881035222344,0.0279733754377562,0.6954436450839329,0.0788177339901477,0.0784313725490196,0.159753038780629,0.3967880117174275,0.4050600106901634,0.0667481289140064,0.0402276140045838,0.5111443799029883,0.2386482137109752,0.2168978097193143,0.0008259777535193,0.1812183658712943,0.0968639428614991,0.3552808099052406,0.3237736196356305,3.150707050169129e-06,0.0154003066585033,0.6868619989367231,0.1546625790678722,0.139167996995023,0.4123971481556007,0.389589247541469,0.0389619403848378,0.5037149826866965,0.1564761625211728,0.0415804427897764,0.0008663638430036,0.6957358835968817,0.0344052034773237,0.4030764814238894,0.2874113624367967,0.0484012919728598,0.3007211782655518,0.0849970288777134,0.0348393240910157,0.3338215,0.33371125,0.33506075,0.0856407388839612,0.0328544811850548,0.0378679746411628,0.0468638046100367,0.082643323954565,0.1432881489850506,0.2098207120468749,0.0188688208649663,0.0961575476303116,0.0828650897672442,0.5306025643010668,0.1637301457344031,0.2166466980624855,0.018236580138641,0.0634784957057653,0.3765627672484708,0.098189816188664,0.1728828472521563,0.071144691444294
2008-07-19 21:35,-1,0.4450587985842675,0.2703789839021188,9.59729860733232e-05,0.588447841269107,0.2507254991084228,0.7856410256410257,0.4046978638951271,0.4126108108108108,0.0314795570204582,0.0715088838210911,0.0236933046062506,0.519355697858888,0.302805939224676,0.5374943454003454,0.4740740740740712,0.7419123167161397,0.0312821272971429,0.1231781852374236,0.1216825048604445,0.691749079862042,0.7439527556326677,0.4037131323029728,0.1786266547403463,0.5163512266778927,0.6375233110402345,0.0214716391763566,0.3053221979409706,0.2333980216429532,0.0694444444444444,0.5379283788987295,0.6107765451664026,2.5802935083865797e-06,0.0572552877520904,0.5818597778942852,0.0302425992995899,0.2115107913669064,0.083743842364532,0.1400560224089635,0.2158981284970094,0.4599237483991579,0.1967907913420474,0.0120665953872002,0.0488421718169604,0.6258338822683994,0.4196459607338267,0.3607682433327469,0.0008443755292792,0.1812183658712943,0.1079487952418153,0.4819446625831108,0.5659986646326481,3.150707050169129e-06,0.0186947283919915,0.1957878818334787,0.2130078776824867,0.1951826462578645,0.4864450378233749,0.2024386853181231,0.0507538657309219,0.6107256919646366,0.3519418640872406,0.1043445155775209,0.0008894668788171,0.6957358835968817,0.0693011194981261,0.5517092892514535,0.6113257196184474,0.0484012919728598,0.3007211782655518,0.2142832217334604,0.0381024068521816,0.02110525,0.0073114999999999,0.0017745,0.0826777473551604,0.0395072690890426,0.0491340288033012,0.050984490327183,0.1285516502166049,0.1958561582651625,0.1004131322751547,0.0218309852111809,0.1340875037442482,0.0739936765153676,0.7454696362524813,0.2212952349762567,0.3471091699174277,0.0210824559073237,0.0755624797772246,0.4339911548391825,0.098189816188664,0.1728828472521563,0.1463680938071554
