Time,Pass/Fail,F0,F2,F3,F4,F12,F14,F15,F18,F21,F22,F27,F28,F32,F33,F34,F35,F36,F43,F45,F46,F48,F50,F51,F55,F60,F62,F63,F64,F65,F66,F68,F70,F88,F90,F115,F117,F133,F134,F135,F136,F137,F140,F142,F150,F151,F160,F166,F180,F182,F183,F187,F188,F200,F201,F208,F218,F223,F225,F250,F252,F268,F269,F270,F271,F272,F275,F277,F286,F295,F316,F318,F319,F321,F323,F324,F337,F344,F361,F363,F388,F390,F406,F408,F409,F410,F412,F413,F415,F416,F423,F424,F429,F434,F435,F436,F437,F438,F439,F440,F453,F454,F456,F457,F459,F460,F468,F470,F472,F473,F474,F480,F490,F491,F495,F497,F520,F522,F524,F525,F527,F539,F541,F561,F585
2008-07-19 11:55,-1,0.221051552531021,-0.4371603073255812,0.029622151482951612,-0.05247851485097657,0.7519949640005598,-0.39506564230027436,0.10005651536003601,0.8389570082020474,0.3664668499072325,0.755871201798688,-2.98474351467541,-1.554674899703625,-0.9868901269895305,0.4742098754227498,0.029854600109169176,-0.11651170420329353,-0.029862299735942153,-0.4557416467978564,-0.8144721767684906,-0.8515665382662524,0.27454132877236914,-0.9163362543246588,1.0062730990722006,-0.8774016824751121,-0.7055846206379063,-0.9317540459033342,0.31992439949484813,0.2725891044607482,0.3609284987224946,-1.1264802108740968,0.278827602607013,-1.1664675548808467,-1.1184505857687272,-0.41332567927109154,0.013419697629457147,-0.03345680038394448,-0.4878039545239286,-0.058842392882097444,0.08047242632237622,-0.49699369729894033,-0.8978276898455974,-0.05274096046999269,0.033443719272602604,-0.7875548198348556,-0.1232596800286516,0.7747024978783651,-0.767738828474546,0.5601681780693119,0.3962260484739662,-1.4342773478064967,-0.7620344851018982,1.0349733020428717,-0.881177464024378,-0.48158041703079296,0.8515363449288741,-0.2540091491749754,0.9317752353568602,2.098632609203227,1.9972699375254657,-0.02886033075929754,2.9230391890795424,0.6483795093648844,0.19985710816746097,-0.6723932433185659,-1.02505823930392,-0.0527551106416886,0.3070286734025567,-0.07273945753867382,0.5646323291013827,0.26246326243201007,0.5039182348144474,-1.148473617893889,-0.29518954783907914,-0.8294728596158528,0.719477453525366,-0.4844586045215112,0.9687655583326923,0.8781189415017507,1.6624956600534422,1.5268158405107537,-0.02244662331633512,2.6893823740622436,0.10088192550223808,-0.5092024898536761,-0.9296013145358576,-0.3302664092989499,0.06916058351167577,0.07254872252350403,-0.6388746255499029,-0.7260016432395962,-0.13399298381492625,-0.0849960914792486,-0.12569747837877973,-0.19328204079366026,-0.11591046887248074,-0.6159038282502446,-0.3024086229658614,-0.7331930137221301,-1.6526239467080155,-0.977485071173544,0.5369420597308836,-0.747379310979864,-0.2621547311382045,-0.7561210174933989,0.07228861045480046,0.3650473926806416,-0.5362054484843788,-1.5621835438948677,-0.6550255989392585,-0.97061193111753,1.122311126391349,-0.1763273499093224,-1.3711265729538733,0.9663045859877017,2.156263827532772,-0.12004828928610616,2.0463338593518263,-0.04042049231652098,-0.6229320505224526,0.15323752360218929,-0.7928620883015697,0.6643973728848375,0.5418811459031571,-0.1901472969447209
2008-07-19 12:32,-1,1.1181496118864904,1.0212796154397359,0.14578134235047946,-0.06162411164673834,0.17787000921807522,0.39297318882329135,0.0923503920593586,0.4417369893065718,0.32854933485301635,-0.36094704222720814,0.6150534851783263,-0.34087520274920835,-0.20859078780625764,0.7084347729801189,0.06602543476942227,-0.1073502902934386,-0.06603311398309435,-0.5311976773768776,-0.4552402476245383,-0.7272647619589522,1.2986313566219245,-0.11805101460701327,0.789375655235379,-0.1289863039083769,-0.5266485557934136,-0.3025289017345622,-0.4218444924401913,-0.2642883052636001,0.08635850868735728,-0.8303135231964285,1.7356602388870175,0.11849771845019126,2.3221715890587955,-1.0772503285119763,-0.3405351634745357,0.001968409470743281,-0.8873874602715194,-0.496640571652876,-0.35600779623154827,-1.0730421170423832,-0.7872294132044204,-0.05305643837239341,-0.26503728191650067,-0.16620028358081712,-0.03602023991179447,-0.87890298922637,-0.5691803669601374,-0.32760460198752456,-0.1597081513095886,-1.4859749920902714,-1.0042299050867118,1.8482237841383533,-1.1612741940134654,-0.8081889251572368,2.167946825146033,0.15556117059178434,0.09906347225955264,2.209221523162587,1.510296917886269,-0.012902010887554525,1.4034109901550562,-0.12226799795444511,-0.032018247978256725,-0.9518310613617321,-1.0581766483652963,-0.05306718618745466,-0.30182268929568157,-0.03632671862096379,-0.8138923295398351,-0.3410399230490777,-0.16756353484608053,-1.207541554681897,-0.2129925665722984,-1.0152253565855618,1.5692720748780717,-0.7929755150152941,2.0729276140649096,0.36785604983796394,2.5142252161827328,1.7286384596282371,-0.014419676333222603,1.3838201905613816,-0.3951766535890835,-1.1175420814388761,-0.7639225591938102,-0.8676872530088585,0.042703326442473676,-0.2680229435352692,0.4899529322280456,-0.47276854188667194,-0.03073208575684889,-0.1527699738225108,-0.17423032711783093,-0.09093098234687338,-0.16467450338019152,-0.5441703578735613,-0.18133036478309988,-0.853670053167371,0.7881790911048788,-0.4905428228931813,-0.0953764723385079,-0.6533542953233387,-0.1133036931234672,-1.016066346743695,0.8653152746922464,1.0240745634140676,-0.4771112525422268,-1.3565078966787736,-0.8918252151215983,-0.9883017033712777,2.444979540869193,0.3768765757367334,1.0152589576538893,-0.04874634905258233,2.4145911457534406,-0.18149067353719273,1.6303869525264894,0.04339788882027362,-0.6254148476421879,1.2799974340397948,-1.0072099304180808,-0.004918563368674554,-0.7434351824015828,0.37527280808767655
2008-07-19 14:43,-1,-0.36285760838484926,-0.05110278119470621,-1.078887182044458,-0.05316426231230158,0.5725922913500415,0.19601723539650115,0.5194776825921935,0.7527870176274798,0.2834696225107816,-0.20357313434205382,0.5524447145059105,-1.9313703581869348,-0.2058555670001602,-0.20594789919786866,-0.06099702685437632,-0.17235815649544745,0.060989275955260706,1.18967221798577,-0.6307816026420937,0.014302004497605074,0.5661528664991727,0.5841269928765477,0.537609059135619,3.140407191935782,1.0378873450659039,-0.04295422494465026,-0.045914336575996736,-1.0211335245292683,-0.512220198740025,0.3121339050096961,0.03987675217800632,0.6389169828816844,-1.0344753369954467,-1.5818474682619714,-0.7924648801976576,0.0012969122325541473,-3.5821723962335486,0.5616600106462154,0.15030926193100413,-0.37249290980600264,0.027002726895278738,-0.053130375512846766,-0.3175478284219912,0.6939469096050117,0.031572366036246656,-0.3398421696415665,-1.0655765207461587,-0.858468730602592,0.911943731677434,-0.5825040480436887,0.03132527849321601,0.44465949809545063,-0.4806882799171745,-0.3740385911842809,1.1236857500333315,1.5085372530119414,0.5201463022291672,-0.503425523257848,-0.27959659926933345,-0.0232354923668573,1.6888199220444913,-0.5037057670162954,0.5515252798314532,-0.45403469906888894,0.18217913233293492,-0.05317408499318668,-0.029873454556004916,-0.02598399348720249,-0.32994280674742155,-0.5444877261856746,0.8037260342565408,-0.7099444772819907,-0.24535791446652438,-0.16389844391126543,0.3750434808738015,-0.39306657750037716,0.6483869307627225,0.33102030612913963,-0.1616959519717716,-0.15204078500743687,-0.016892432512854424,2.388552049550871,0.1077050215755684,-0.3534219656126505,0.035269691355260945,-0.7125764746938619,-0.2308350048242594,-0.33817630205278876,-0.8980693424658629,0.5320310818397209,0.039098804817796436,0.12356448118500271,-0.29267966558055647,-0.10182069855870007,-0.17521477872965707,-0.9067171009769552,-0.617505770475506,-0.7524435733863843,-0.7124569135596076,0.6584626742720405,1.0353234160860392,0.1679669225196068,-0.2746697046770192,0.014079315633662848,-0.09804296054128009,-0.8837078976725474,1.4969485913876106,-0.7988586788093067,-0.06547713828696378,0.44566427161473904,2.0649691269947295,1.1989406648546963,-0.547593445649348,0.5618650634900084,-0.35887661668964854,-0.04174881193141797,-0.19979895636500164,-0.011454843551916137,0.31191865246785283,0.04494372694989041,-0.7126831022467094,-0.631321619800143,1.6202307875442208,-0.27396756135025385
2008-07-19 15:22,-1,0.23917334833295792,1.1218766407222462,-0.15745295939043413,-0.04949430730571292,0.601168097511148,0.5403676277687771,0.423538426327196,0.5550902811471778,0.26998783938039367,-0.25006997076266757,0.519523281450349,-1.9603469319164206,0.5251192914436998,-0.13350216285828573,-0.28345615082119047,-0.15762354912376372,0.2834482743767125,-0.3563624796202924,5.072505768927893,4.592010678556554,-0.42204309759670855,4.073713490294106,1.2575464427460437,0.34369709308114005,-0.017833782080730026,3.238841646707565,1.1455950257005456,2.5119126840904897,2.465365046179991,3.3566824757502944,-0.21030963591382543,2.7969126406769513,0.39171112827900084,0.44516383380596547,0.9917715840442493,-0.04014192844413754,-1.647530141150387,-0.4222880694072325,0.010635590713748309,0.09577870882415059,0.015561525863432686,-0.05278003605717529,-0.8343621545549754,0.6729677097712111,-0.0538554423130567,-0.47096507170273494,1.1185665559123346,-1.1523935023781657,0.008254947348421388,1.624184413455,0.8620329339551474,1.34812757608815,0.2822067609741549,-0.45369920292243804,0.673085314106714,0.30608189783953865,-0.9559127514734921,0.8580102333217362,0.7176626903121087,-0.032763923544865556,0.05212893169817624,-0.13658937939358048,0.5791567813964056,0.5635730787676647,0.6708639026193096,-0.05288040063980463,-0.9193672422479628,-0.06555012319353773,-0.43770622900228234,-1.080370412257288,-0.23325814745405832,1.4504241643438056,-0.5254602878853923,0.7507778099170751,1.4924888782310402,-0.4688366239990734,0.9878057419947582,-1.090257632444369,1.1851413147568437,1.2779548016240512,-0.029446425424831345,0.15735809832270953,0.008672655711231478,0.08350826970879163,0.002547080849903292,-0.46760777728244374,-0.026134709011571174,-0.7490497993455205,-0.08696128605914072,0.24713998622545566,-0.05825096960830448,-0.04468504985382867,-0.07924064476896309,-0.2170969023276645,-0.1689001092635358,1.5659363282511716,-0.8787301792365695,-0.8564982249777975,0.599121569053284,-1.2247718040170725,-0.5650087686483991,-0.1001919380915387,-0.5124542019144976,0.7163229266768958,0.14420973901451017,-0.794121841158742,-0.0037006118076623766,-1.0107394478591147,-0.9992647377177478,-0.7487777930918629,1.8063718305571985,0.20682366124915982,-0.16504060173301682,-0.9102803723801357,0.7797915128731281,-0.022896389440043154,0.5617154249046865,-0.0610721436889916,-0.6604843569584479,-0.01390588598100491,-0.7921368512417769,-0.03932524937485931,-0.5347850219852777,26.140225987323724
2008-07-19 17:53,-1,-0.950363461597284,1.1218766407222462,-0.15745295939043413,-0.04949430730571292,0.1551185711917202,-0.14209765190003565,0.0645280642804654,0.42053473061158114,-0.7103905776325059,0.8891025215423698,-2.983499631814369,-2.092335225254227,0.05878994797443137,0.5849996388790047,-0.0019859233593585027,-0.18781804246832492,0.001978205763306562,0.7523847311276565,0.7090217729824029,1.0786666872807962,-0.5198533121145834,0.90826483530734,0.5848276684568132,0.34369709308114005,0.8363711347456173,1.6514725881620718,-0.8868707038431499,-1.8509976313471377,-1.247407052893166,1.8774232878630899,-0.7065416746217454,1.7141774248854742,0.47108745205434394,-2.42397096286461,0.0027601507806942465,0.0001777501689055911,-0.8873874602715194,-0.496640571652876,0.08047242632237622,0.40424334649322036,-0.05689941400492456,-0.05278003605717529,-0.8343621545549754,-0.44880244604789726,-0.11901171588404276,0.6708968670799401,-1.0655765207461587,0.18526413243720197,0.8433390857466977,1.306717189402525,0.4183852487493204,1.8283805277517526,0.5291341413592714,-0.23662403593595988,1.3732391987684553,-0.7662927606602308,0.11231530130415837,0.22120129247626258,0.8814977056538186,-0.031422673695880476,1.4034109901550562,-0.12226799795444511,0.3333450128893257,0.37844777132128815,-0.26290216759098967,-0.05288040063980463,-0.9193672422479628,-0.11323772162906812,0.5137961390473026,-0.4017224810451521,0.5030249829742894,1.0479666972038417,0.055465616527683705,0.23074821527562817,1.8216116453973683,-0.23670913368108765,1.1496697826780005,0.1261916827849962,0.025876645999762346,1.3350075185177581,-0.025951279670928678,1.3838201905613816,0.025788879575185674,0.4791377648113165,-0.004354244464713197,-0.46760777728244374,-0.026134709011571174,-0.7490497993455205,-0.08696128605914072,-0.46988381090193815,-0.12838813601880342,-0.072615921392041,-0.22064262574962767,-0.21653434654339668,-0.1715487434488423,-0.8897888483806877,0.016437710897711507,0.13276650407976395,-1.299320279388084,-0.24594686612946987,0.7066708504679147,0.0900362789123966,0.10292247640845054,0.39197085336207527,1.04482377038178,-0.8877168008025158,1.0349413500134759,3.120676211206246,0.7682496074067262,0.6167359238055369,2.3348786215456827,-0.4846493008164693,4.718138735467748,0.07141038803189258,0.5332091163807339,-0.10004339206213815,0.8998239064164261,-0.05489629869314629,-0.2956683551773528,0.36572666172052937,-1.0072099304180808,-0.004918563368674554,-0.08068650601264431,0.2076594407362366
2008-07-19 19:44,-1,0.2119214874705048,1.0212796154397359,0.14578134235047946,-0.06162411164673834,0.6459732627977276,-0.0083209826601869,0.15739730957534662,0.7296865837452668,-0.8721719751971614,-0.04798756631923081,-2.9826703765736746,-2.5495276055580494,0.9521233848328977,0.17855295144228597,-0.2522948918533172,-0.12078703069455446,0.25228703299477356,-0.5409169503512063,-0.5612313489898829,-0.8364753260359633,1.4408321901577763,-0.14646722518985394,0.7331448786807816,-0.1289863039083769,-0.6172505617971081,-0.24636513753131303,-0.1619302805396578,-0.5405141375707632,-0.1087322106562909,-0.8284451819423939,1.2274857073374936,-0.10118050639350185,-1.2485235144603388,1.0063291155139427,1.1891077703890744,0.02509775878614607,-1.3313521758088112,-0.8171713811100554,-0.5131406763509611,0.6625360250233443,0.004120324831586904,-0.05305643837239341,-0.26503728191650067,0.441579476310174,-0.10198862427513222,0.1846494386031072,0.22505347909749643,-0.2436260957659316,-0.001207762435128281,-1.5614098645944832,-1.2464253250715256,0.22463008774356638,-0.42049205285811625,-0.8699258992543085,1.458704661502935,-1.599031579530337,-1.0234141444366684,0.02116891354962417,-0.07286925596047282,-0.019144154641621725,1.3153403853937742,-0.8494274079768876,-0.6362431704090706,0.4024795135532896,-0.035933742545830274,-0.05306718618745466,-0.30182268929568157,-0.04197902286472596,0.11303300793255537,-1.0602406104099589,-0.10503590603502647,-1.2422873998513138,-0.2678211162628002,-1.2479964543507278,0.1231733934109264,-0.9732132550517021,1.4358008071675006,-0.9735813502604835,0.31308691987200915,0.232111105893828,-0.0162885093689828,1.0090321734974153,-0.53522557413424,0.6531425227828205,0.06005812513837236,-0.8676872530088585,0.042703326442473676,-0.2680229435352692,0.4899529322280456,0.43661899017887174,-0.10984313415786147,0.29309732253775206,-0.1751450070510085,-0.2086006052707227,-0.07710000841582576,0.668245199948274,-0.916191952997731,-0.3876068434422804,-1.355016651229668,-0.3374773639265307,0.08271334257276113,-0.524345197264881,-0.39279048232418773,-1.2613046241997297,-0.39912306797985514,-0.283106415969864,-0.621879315054744,-0.582092667731393,-0.9058644342159569,-0.8179257620947832,1.7154966129234868,-1.5957794552649864,0.16259371318252744,-0.918485172086004,-0.08931237508535488,0.23499993392964919,-0.22521530050734218,0.00951963608170094,-0.21083945358639908,1.0846902811253858,-1.295209625051318,-0.7004821833968334,1.021819395795867,-0.057463566672190644
2008-07-19 19:45,-1,0.6076959744120615,1.6525622487442504,-0.869545873254765,-0.06233053491091737,0.745139197341947,1.658852391670442,-0.26570447854363316,0.9596881130344916,0.4060695878527471,-0.5487227277719945,0.6138096023172849,-0.6660503131414959,-0.7331854952393141,-0.1651563809886445,-0.09623387282621829,-0.06181042864986605,0.09631101005576208,0.49427339810005616,0.713557659090157,0.9818518909043569,-0.7346409049841824,0.6152549809351454,-0.39028783639316267,0.34369709308114005,0.819369808203352,1.7541565483237653,-1.1733934279617735,-2.0280144005320135,-1.6879488846966322,2.039813281860178,-0.8006424585977541,1.7558738005276844,0.3492084616822256,0.7030889665952759,0.6194316552403109,0.057792213205530935,-1.692949150893905,0.3764607354777557,-0.4782222585466471,0.6941257770737914,1.5029176600033982,-0.053386665393485605,0.24901333124251035,3.87630641380581,0.022545442228952817,-0.3562325323992126,-0.8670180592317503,-1.548292174565674,0.7747344398159609,1.5553027634656322,0.4274392831412759,-1.429374552741382,-0.5949382618864074,-0.6130204263987521,0.007502529883857335,3.2376441072705227,0.05767775743236124,0.42983254806299315,0.34761052385348795,-0.029669886939144085,1.1460369557439798,-0.7571243580917282,0.008620571790634213,1.615869030583322,1.3727224433451974,-0.053383859531316726,0.47728398441569575,-0.05300597430167956,-0.35007346926745075,-1.1673389736365245,0.5113890683866772,1.3839041581313052,0.21903440021974943,0.5316672603665561,-1.5071898153943706,-0.5599533738303846,-0.12551673267759123,-0.02749314565834153,0.32319943955246755,0.3335950720984816,-0.024096712536204816,1.486668164753304,-0.4647332444166334,0.6542145365316722,1.203002103263094,-0.3283648856841396,-0.3792534616744004,0.1146654830867555,-0.5139649318662525,1.9880149726736078,0.04706197654999276,-0.12172896199409756,-0.05467446573968829,-0.0422068325712894,-0.17108752161887855,-0.8207356846650802,-0.4547621965280214,-0.9813176117036568,-0.06572963994548447,-0.6735155963207514,0.6403293394238645,-0.3842636552777591,0.06306314287729427,0.41087991995469714,-1.5118327338741013,-0.9188228471049557,1.0835011788884654,1.853382862837137,0.18263284621947562,-0.3322747905773901,1.4928919112251733,3.903009231323698,0.09592441423209164,0.028462919974435168,0.3332609679270743,-0.17918572407200636,0.25660775885368253,-0.04704548967570048,-0.34700535812187816,0.3089262763827633,-1.31092309468016,-0.8427265754930382,0.5783775863139353,-0.2544927947984822
2008-07-19 20:24,-1,-0.6539130157686417,1.6525622487442504,-0.869545873254765,-0.06233053491091737,0.7564845811044217,1.2992357627334257,0.25439947939905816,0.965561711727024,2.426651834519643,-2.3093433222371584,-3.6328064852779662,-1.9699961309683405,0.06090587350367864,0.5646038797743919,-0.07857299580900452,-0.2414504863989331,0.07856523499084692,0.5399811120548536,0.7656306566661661,0.9593379651666496,-0.3726388454462638,0.8823650622973513,0.9837781489724974,0.34369709308114005,0.5228977955009745,1.5483760058872174,-0.7109148400690575,-1.5720595478482502,-1.0200148288999416,1.614860793574083,-0.7450959802647213,1.406235721691191,-0.34714917071860935,-0.5553340168203003,0.012430814649034554,0.018457397208498323,-1.692949150893905,0.3764607354777557,-0.4782222585466471,-0.0361549615041862,-0.1045710849709491,-0.053386665393485605,0.24901333124251035,0.12997665524931043,0.0856714388190596,4.294988187937234,-0.37062190544572915,-1.9801816351338641,0.15019559410166936,0.7874107118928363,0.21127421203333463,1.785971335613879,-0.14162381729880585,-0.5393343605409568,0.6163459410152663,-0.7596219557026599,-0.3977840117871395,-0.6892880630410819,-0.8690585461487488,-0.02832713513064166,1.1460369557439798,-0.7571243580917282,0.008620571790634213,0.4439592668588287,0.17335167718610392,-0.053383859531316726,0.47728398441569575,-0.04063040290481079,4.196786214386635,-1.5818565437159897,-0.1142120385748304,0.6194041279694865,-0.26144890187569336,0.05807578996753641,1.2585197253710827,-0.5417850793020869,0.8584471388266841,-0.24442370763145077,-0.9216297335373416,-0.8352345519381693,-0.022189837097681048,1.486668164753304,-0.4647332444166334,0.006492545120236897,-0.197873040021505,-0.3283648856841396,-0.3792534616744004,0.1146654830867555,-0.5139649318662525,-0.6199792950477313,0.10882249884989287,-0.037226752264706044,4.104382041953811,4.265473735591129,4.323637908172276,-0.11644984227453818,-0.7996783141559882,-0.8301952005811915,-1.444570214306739,-0.7968060740763102,0.036341816191025875,0.37893630771341164,-0.2578044920485138,0.1856374370563775,0.6525857078673676,-0.9072467862294978,0.7623407567523507,0.9758462258825813,-0.011927930162030123,-0.126511167823642,1.2954431436598965,-0.753259460003626,0.09592441423209164,-0.3583047262336959,-0.6441481671104745,-0.05851989945796038,-0.904192788018031,-0.03894203245387921,0.25186599713425706,0.20620217523999526,-1.31092309468016,-0.8427265754930382,-0.9654049024456102,0.10390266496529188
2008-07-19 21:35,-1,0.01604009162666137,1.6525622487442504,-0.869545873254765,-0.06233053491091737,0.8006223708755567,1.2075308346367815,0.015063007231586878,1.0176719928101472,0.4701080577220899,0.5984972939135338,-2.9428661250203505,-0.7433308352780336,-0.7331854952393141,-0.1651563809886445,-0.09623387282621829,-0.06181042864986605,0.09631101005576208,0.8173713970578091,0.6753613978268475,1.020964511527283,-0.6325935049428504,0.8664850772486324,0.6111680078702748,0.34369709308114005,0.9919821079659198,1.622435780598554,-0.9887331838610186,-1.8544515137240987,-1.2785132722614603,1.8351953156305445,-0.0897990263303898,2.044838645022609,-1.7690601313303398,0.7265233085205254,0.7881248970305389,-0.0430368276487757,-1.692949150893905,0.3764607354777557,0.08047242632237622,0.7015586599091908,1.7088592785766246,-0.053386665393485605,0.24901333124251035,2.0736378163220226,0.12355953078531375,0.6199046273894857,-0.2713426746885248,-1.2543674027900995,0.8386077308549225,1.4120056311410298,0.6187057596713392,0.00584664930432918,-1.4610268348789797,-0.32225919355447885,1.2989291529797191,0.44274787632926105,0.27865013804038063,0.5318225853622613,0.2465544768119349,-0.027622716117008957,1.1460369557439798,-0.7571243580917282,0.19985710816746097,1.3137869972673188,1.7409470077513918,-0.053383859531316726,0.47728398441569575,0.026760929798009855,0.5438927477865358,-0.9941835907556175,0.5639285175305108,1.241903375109979,0.4172148519856685,0.5817817361115089,-0.14824839165970377,-0.22611096187291407,1.547254444235415,0.2017697583445717,0.541343433103153,0.40204336847867483,-0.02130535123342813,1.486668164753304,0.10088192550223808,0.7075895368692351,1.7901311807092957,-0.3283648856841396,-0.3792534616744004,0.1146654830867555,-0.5139649318662525,0.9803213621411399,0.16013901514718148,-0.16795832883193873,-0.18079067195691348,-0.18587335158630292,-0.19750603673224296,-0.1814825459985322,-0.6292016672313,-0.6440979024963933,-1.4232963971039065,-0.11665728104841705,0.7081501085910491,-0.49089794587818386,0.4778359388426329,0.5938124607453876,-0.5151855061875966,-0.8943757084079906,1.4581176850152924,-1.2018415979244677,0.6066818935452426,-0.27645517803796504,2.5764712561801746,0.3277146220531586,0.6696720775374938,0.3836135358141654,0.42821601850877666,-0.003975162487020997,0.13333221584404142,-0.03356624010522293,0.49719738752809434,0.5766920152183367,-1.31092309468016,-0.8427265754930382,-0.5915572626242663,0.001531123635268048
2008-07-20 3:35,-1,-1.3125227089978377,-0.18472309893369218,-0.7773917049469328,-0.05316426231230158,0.657136635055994,-0.20620867822473157,0.13666484138489807,0.9212590191498305,0.19415280927196138,-0.402078859060828,0.6255850267351437,-1.8025694879593728,-0.2058555670001602,-0.20594789919786866,-0.06099702685437632,-0.17235815649544745,0.060989275955260706,1.1911245231428518,0.08082717353381698,0.5287386533317496,-0.4036967498066719,0.7209683401596206,1.1673653821600665,3.140407191935782,1.6318908494372817,0.4047171894319227,-0.40498771688075247,-0.6489618063148607,-0.2178487959125709,0.6784412372661512,-1.2576384848831625,0.875748179449744,1.570522165707171,-2.3737944379778684,-1.5819829349652785,0.009727933112039585,-1.3313521758088112,-0.8171713811100554,0.15030926193100413,-1.3740738718760532,-0.9607542955207496,-0.05327671741778553,-0.23187272622882252,0.22376601921218423,-0.14331256959364352,-0.43636319476992663,-1.0655765207461587,-0.9064564484435021,0.9237721189068716,-0.12232220033459773,-0.48475468184825615,1.278583884519297,0.05984926918457271,-0.13704827126326355,1.4593461870780897,-0.3829780450213468,-0.9167036397783923,1.1723478244638366,0.9083370714962637,-0.019823040343459643,1.3153403853937742,-0.8494274079768876,0.5515252798314532,-1.457632386880522,-0.9147684305057027,-0.0532942024684447,-0.1036835604865567,-0.1321481500375847,-0.41717913883812385,-0.7723649004962149,0.8677965526096858,-0.48400504724612764,0.05184399827889647,-0.5768494637370493,1.4876426015195905,-0.21454931990036089,1.3360927379430692,-0.8562196179591078,1.433572603420222,1.2697937250019111,-0.014571845944276863,1.0090321734974153,0.1077050215755684,-1.3424957033689626,-0.9603051700172117,0.2997444276665903,-0.3504659331931533,-0.25258178102559287,-0.36585366505713235,0.36333756734529066,-0.1582347162227472,-0.4018076635645715,-0.2546570716541974,-0.16519857415721176,-0.19638011285321383,-0.9201186342823333,-0.6820122368121952,-0.5366992328750477,0.48843956793421983,0.43821603547651067,0.9023188161450837,0.0705294159473621,0.16185428673677307,-0.5071878649560473,0.1502245490315186,-0.8526557379812855,0.48649718932366814,0.5280738391787062,0.06996003415273089,0.31234002213099554,1.8764101135354005,-0.406914635211251,1.3403635929274946,-0.9131655766723091,1.580193704701345,-0.2170969824396981,1.2726759587469876,0.006403641561069882,0.189020195040959,0.2233316161466663,-1.295209625051318,-0.7004821833968334,1.6202307875442208,0.008022712485858523
